ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSO,ALUNNI,ALUNNICITTADINANZAITALIANA,ALUNNICITTADINANZANONITALIANA,ALUNNICITTADINANZANONITALIANAPAESIUE,ALUNNICITTADINANZANONITALIANAPAESINONUE
201718,SV1E005006,SCUOLA PRIMARIA,5,44,39,5,2,3
201718,RMPS6L500L,SCUOLA SECONDARIA II GRADO,4,22,22,0,0,0
201718,RM1E200002,SCUOLA PRIMARIA,4,11,11,0,0,0
201718,SI1E003001,SCUOLA PRIMARIA,5,14,14,0,0,0
201718,RM1E11600P,SCUOLA PRIMARIA,5,7,2,5,1,4
201718,PATF00500L,SCUOLA SECONDARIA II GRADO,3,12,11,1,0,1
201718,FE1E8D500F,SCUOLA PRIMARIA,3,19,19,0,0,0
201718,RM1M02700D,SCUOLA SECONDARIA I GRADO,1,22,20,2,0,2
201718,RM1EBQ5007,SCUOLA PRIMARIA,2,16,15,1,0,1
201718,NA1E22400G,SCUOLA PRIMARIA,1,69,69,0,0,0
201718,BG1E001001,SCUOLA PRIMARIA,3,64,62,2,1,1
201718,NAPS3S500N,SCUOLA SECONDARIA II GRADO,5,70,66,4,3,1
201718,PDPS77500P,SCUOLA SECONDARIA II GRADO,3,21,21,0,0,0
201718,VRTN025003,SCUOLA SECONDARIA II GRADO,4,27,25,2,1,1
201718,BSPS025007,SCUOLA SECONDARIA II GRADO,5,42,42,0,0,0
201718,NATDBQ500Q,SCUOLA SECONDARIA II GRADO,3,6,6,0,0,0
201718,SA1E01000A,SCUOLA PRIMARIA,4,14,14,0,0,0
201718,VE1E01200A,SCUOLA PRIMARIA,5,17,17,0,0,0
201718,RM1E119006,SCUOLA PRIMARIA,1,27,27,0,0,0
201718,AGPSFG5009,SCUOLA SECONDARIA II GRADO,2,4,4,0,0,0
201718,SA1M3G5007,SCUOLA SECONDARIA I GRADO,3,7,7,0,0,0
201718,FRTD045004,SCUOLA SECONDARIA II GRADO,3,2,2,0,0,0
201718,TV1E01100E,SCUOLA PRIMARIA,1,25,25,0,0,0
201718,BSPL115008,SCUOLA SECONDARIA II GRADO,5,6,6,0,0,0
201718,VT1E002002,SCUOLA PRIMARIA,1,24,22,2,2,0
201718,RM1E094003,SCUOLA PRIMARIA,3,68,67,1,0,1
201718,BSPS075008,SCUOLA SECONDARIA II GRADO,2,27,27,0,0,0
201718,VIPM68500L,SCUOLA SECONDARIA II GRADO,1,3,2,1,0,1
201718,AP1MUM500N,SCUOLA SECONDARIA I GRADO,2,19,18,1,0,1
201718,VE1E014002,SCUOLA PRIMARIA,2,22,22,0,0,0
201718,AGPSI1500H,SCUOLA SECONDARIA II GRADO,4,8,8,0,0,0
201718,TVPSN55005,SCUOLA SECONDARIA II GRADO,1,23,23,0,0,0
201718,CERH4F500L,SCUOLA SECONDARIA II GRADO,2,13,13,0,0,0
201718,CE1E052004,SCUOLA PRIMARIA,1,12,12,0,0,0
201718,RA1E005003,SCUOLA PRIMARIA,2,12,10,2,1,1
201718,SATDTR500C,SCUOLA SECONDARIA II GRADO,5,61,58,3,0,3
201718,TO1M03500X,SCUOLA SECONDARIA I GRADO,3,3,3,0,0,0
201718,LE1E004006,SCUOLA PRIMARIA,3,17,17,0,0,0
201718,PR1E001004,SCUOLA PRIMARIA,2,50,50,0,0,0
201718,MI1E05700G,SCUOLA PRIMARIA,5,50,50,0,0,0
201718,VATFME500R,SCUOLA SECONDARIA II GRADO,5,10,9,1,0,1
201718,RM1E09500V,SCUOLA PRIMARIA,5,21,18,3,0,3
201718,CTTL055009,SCUOLA SECONDARIA II GRADO,1,2,2,0,0,0
201718,RM1E16500X,SCUOLA PRIMARIA,1,22,22,0,0,0
201718,NATHE15007,SCUOLA SECONDARIA II GRADO,2,4,4,0,0,0
201718,CLTD095008,SCUOLA SECONDARIA II GRADO,2,13,11,2,2,0
201718,CTPL17500X,SCUOLA SECONDARIA II GRADO,4,13,13,0,0,0
201718,NAPMS6500L,SCUOLA SECONDARIA II GRADO,4,10,10,0,0,0
201718,UD1E002004,SCUOLA PRIMARIA,2,28,27,1,1,0
201718,RMPM195002,SCUOLA SECONDARIA II GRADO,5,11,9,2,0,2
201718,CAPSBZ500G,SCUOLA SECONDARIA II GRADO,3,4,4,0,0,0
201718,MIPS535008,SCUOLA SECONDARIA II GRADO,5,5,4,1,0,1
201718,RM1M08300T,SCUOLA SECONDARIA I GRADO,2,24,24,0,0,0
201718,NUPL015007,SCUOLA SECONDARIA II GRADO,1,13,12,1,1,0
201718,GE1E02400E,SCUOLA PRIMARIA,5,16,15,1,0,1
201718,TOPC11500C,SCUOLA SECONDARIA II GRADO,4,2,2,0,0,0
201718,NA1E079002,SCUOLA PRIMARIA,1,21,21,0,0,0
201718,SATF9L500V,SCUOLA SECONDARIA II GRADO,4,2,2,0,0,0
201718,SATF09500P,SCUOLA SECONDARIA II GRADO,5,68,68,0,0,0
201718,BO1E00300E,SCUOLA PRIMARIA,4,27,26,1,0,1
201718,PO1E00700X,SCUOLA PRIMARIA,3,46,29,17,0,17
201718,TO1MNU500Z,SCUOLA SECONDARIA I GRADO,1,10,10,0,0,0
201718,MITD11500B,SCUOLA SECONDARIA II GRADO,1,1,1,0,0,0
201718,PA1E04205D,SCUOLA PRIMARIA,1,5,5,0,0,0
201718,VATL04500P,SCUOLA SECONDARIA II GRADO,2,4,4,0,0,0
201718,LISL00500B,SCUOLA SECONDARIA II GRADO,1,1,1,0,0,0
201718,RMSLR1500M,SCUOLA SECONDARIA II GRADO,2,4,4,0,0,0
201718,CTTD335008,SCUOLA SECONDARIA II GRADO,5,26,26,0,0,0
201718,SP1E00400X,SCUOLA PRIMARIA,2,22,22,0,0,0
201718,OR1E00100R,SCUOLA PRIMARIA,3,23,23,0,0,0
201718,RMPMIO5006,SCUOLA SECONDARIA II GRADO,5,6,5,1,0,1
201718,MI1E012002,SCUOLA PRIMARIA,1,25,16,9,0,9
201718,CSPM04500A,SCUOLA SECONDARIA II GRADO,2,7,7,0,0,0
201718,NATF35500B,SCUOLA SECONDARIA II GRADO,3,4,4,0,0,0
201718,PD1E01100C,SCUOLA PRIMARIA,4,20,20,0,0,0
201718,MOTD01500Q,SCUOLA SECONDARIA II GRADO,4,7,7,0,0,0
201718,PATD00500A,SCUOLA SECONDARIA II GRADO,5,42,41,1,1,0
201718,NATF25500E,SCUOLA SECONDARIA II GRADO,3,4,4,0,0,0
201718,MI1MN45001,SCUOLA SECONDARIA I GRADO,1,34,33,1,0,1
201718,NARHTO500T,SCUOLA SECONDARIA II GRADO,5,28,25,3,1,2
201718,LO1E00500E,SCUOLA PRIMARIA,5,49,48,1,0,1
201718,RGPS98500R,SCUOLA SECONDARIA II GRADO,2,3,1,2,1,1
201718,AVTD045005,SCUOLA SECONDARIA II GRADO,4,11,11,0,0,0
201718,NAPL00500C,SCUOLA SECONDARIA II GRADO,5,7,6,1,1,0
201718,SP1E00500Q,SCUOLA PRIMARIA,4,25,25,0,0,0
201718,GE1E01600G,SCUOLA PRIMARIA,5,6,6,0,0,0
201718,RM1EM25008,SCUOLA PRIMARIA,3,25,22,3,0,3
201718,NA1E199004,SCUOLA PRIMARIA,5,21,21,0,0,0
201718,CE1E04100N,SCUOLA PRIMARIA,2,18,17,1,0,1
201718,RMPMSC500I,SCUOLA SECONDARIA II GRADO,2,1,0,1,1,0
201718,PR1M010004,SCUOLA SECONDARIA I GRADO,2,34,34,0,0,0
201718,NA1E02100A,SCUOLA PRIMARIA,3,24,24,0,0,0
201718,SARIF2500L,SCUOLA SECONDARIA II GRADO,4,4,4,0,0,0
201718,SVPS015002,SCUOLA SECONDARIA II GRADO,4,27,27,0,0,0
201718,PD1E020007,SCUOLA PRIMARIA,4,25,25,0,0,0
201718,RN1E00800R,SCUOLA PRIMARIA,4,77,74,3,0,3
201718,PATD205004,SCUOLA SECONDARIA II GRADO,2,6,6,0,0,0
201718,BGPS02500P,SCUOLA SECONDARIA II GRADO,2,18,18,0,0,0
201718,NAPSGZ500U,SCUOLA SECONDARIA II GRADO,1,5,5,0,0,0
201718,VAPSVA500Z,SCUOLA SECONDARIA II GRADO,1,15,15,0,0,0
201718,AVTD075001,SCUOLA SECONDARIA II GRADO,4,4,4,0,0,0
201718,NAPL27500C,SCUOLA SECONDARIA II GRADO,1,9,9,0,0,0
201718,NA1E151003,SCUOLA PRIMARIA,1,29,28,1,0,1
201718,PC1E002003,SCUOLA PRIMARIA,3,14,14,0,0,0
201718,GE1E006001,SCUOLA PRIMARIA,3,69,65,4,1,3
201718,MIRC6C500T,SCUOLA SECONDARIA II GRADO,5,26,25,1,1,0
201718,MI1E076001,SCUOLA PRIMARIA,3,13,13,0,0,0
201718,SATAIC500V,SCUOLA SECONDARIA II GRADO,3,5,5,0,0,0
201718,TARI00500A,SCUOLA SECONDARIA II GRADO,2,5,5,0,0,0
201718,RN1E01000R,SCUOLA PRIMARIA,1,24,24,0,0,0
201718,RM1E15300N,SCUOLA PRIMARIA,4,24,23,1,1,0
201718,MIPQ01500X,SCUOLA SECONDARIA II GRADO,4,31,31,0,0,0
201718,RM1E13300C,SCUOLA PRIMARIA,3,18,15,3,0,3
201718,BGPS065005,SCUOLA SECONDARIA II GRADO,4,12,12,0,0,0
201718,MIPL0Z500D,SCUOLA SECONDARIA II GRADO,1,21,18,3,0,3
201718,PETD06500C,SCUOLA SECONDARIA II GRADO,2,1,1,0,0,0
201718,APPCU15007,SCUOLA SECONDARIA II GRADO,5,24,24,0,0,0
201718,CE1E01100T,SCUOLA PRIMARIA,1,26,23,3,0,3
201718,AGSL015004,SCUOLA SECONDARIA II GRADO,5,9,9,0,0,0
201718,AR1M002006,SCUOLA SECONDARIA I GRADO,1,6,5,1,0,1
201718,MIPS295009,SCUOLA SECONDARIA II GRADO,4,35,35,0,0,0
201718,GE1E01400X,SCUOLA PRIMARIA,3,10,10,0,0,0
201718,TV1E014002,SCUOLA PRIMARIA,4,5,5,0,0,0
201718,NA1E70500N,SCUOLA PRIMARIA,5,18,13,5,4,1
201718,VR1E00800A,SCUOLA PRIMARIA,2,25,24,1,0,1
201718,NA1E06800G,SCUOLA PRIMARIA,4,13,13,0,0,0
201718,VI1M00400X,SCUOLA SECONDARIA I GRADO,1,24,24,0,0,0
201718,CT1E02000V,SCUOLA PRIMARIA,2,7,5,2,0,2
201718,LU1E00400X,SCUOLA PRIMARIA,1,12,12,0,0,0
201718,RM1E09800A,SCUOLA PRIMARIA,1,14,13,1,0,1
201718,TO1E03600E,SCUOLA PRIMARIA,2,50,44,6,3,3
201718,CN1E001003,SCUOLA PRIMARIA,1,21,19,2,0,2
201718,AGTDE45003,SCUOLA SECONDARIA II GRADO,1,5,5,0,0,0
201718,PATL00500R,SCUOLA SECONDARIA II GRADO,5,9,7,2,1,1
201718,CATF955004,SCUOLA SECONDARIA II GRADO,5,23,23,0,0,0
201718,RETB755007,SCUOLA SECONDARIA II GRADO,2,11,10,1,0,1
201718,CAPS005009,SCUOLA SECONDARIA II GRADO,2,25,25,0,0,0
201718,RA1M00400C,SCUOLA SECONDARIA I GRADO,1,45,42,3,1,2
201718,BOTB02500D,SCUOLA SECONDARIA II GRADO,1,8,8,0,0,0
201718,NA1E22300Q,SCUOLA PRIMARIA,2,55,55,0,0,0
201718,BNPC02500R,SCUOLA SECONDARIA II GRADO,5,10,10,0,0,0
201718,MITD13500L,SCUOLA SECONDARIA II GRADO,3,18,15,3,0,3
201718,PA1M01100T,SCUOLA SECONDARIA I GRADO,2,21,20,1,0,1
201718,VB1E001004,SCUOLA PRIMARIA,4,14,14,0,0,0
201718,TO1ED5500F,SCUOLA PRIMARIA,2,14,14,0,0,0
201718,PVPM025004,SCUOLA SECONDARIA II GRADO,2,12,11,1,0,1
201718,VA1E003005,SCUOLA PRIMARIA,3,19,19,0,0,0
201718,RM1M00600C,SCUOLA SECONDARIA I GRADO,2,25,23,2,0,2
201718,NA1E285003,SCUOLA PRIMARIA,1,14,14,0,0,0
201718,VTPS015009,SCUOLA SECONDARIA II GRADO,4,13,13,0,0,0
201718,VTPMI8500B,SCUOLA SECONDARIA II GRADO,5,44,39,5,0,5
201718,BO1MUE500U,SCUOLA SECONDARIA I GRADO,3,25,24,1,0,1
201718,FR1E001009,SCUOLA PRIMARIA,2,15,15,0,0,0
201718,RMTL395001,SCUOLA SECONDARIA II GRADO,3,5,3,2,0,2
201718,CT1E008008,SCUOLA PRIMARIA,5,65,65,0,0,0
201718,NA1EGE500D,SCUOLA PRIMARIA,2,12,12,0,0,0
201718,RM1E16000R,SCUOLA PRIMARIA,5,20,20,0,0,0
201718,CETFN35005,SCUOLA SECONDARIA II GRADO,2,9,9,0,0,0
201718,TVTF02500Q,SCUOLA SECONDARIA II GRADO,5,12,12,0,0,0
201718,AN1E001009,SCUOLA PRIMARIA,5,19,14,5,1,4
201718,CAPC005006,SCUOLA SECONDARIA II GRADO,1,13,13,0,0,0
201718,MI1M048002,SCUOLA SECONDARIA I GRADO,3,7,7,0,0,0
201718,NA1E023002,SCUOLA PRIMARIA,4,13,11,2,1,1
201718,MI1E03400V,SCUOLA PRIMARIA,4,49,47,2,1,1
201718,BOPS525001,SCUOLA SECONDARIA II GRADO,5,37,37,0,0,0
201718,RMTN8V500Q,SCUOLA SECONDARIA II GRADO,4,1,1,0,0,0
201718,NA1E101002,SCUOLA PRIMARIA,3,23,23,0,0,0
201718,NAPS045004,SCUOLA SECONDARIA II GRADO,4,33,32,1,0,1
201718,RMPS695009,SCUOLA SECONDARIA II GRADO,1,5,5,0,0,0
201718,MIPC125003,SCUOLA SECONDARIA II GRADO,1,17,17,0,0,0
201718,RM1E163008,SCUOLA PRIMARIA,2,38,38,0,0,0
201718,LT1E00300L,SCUOLA PRIMARIA,1,20,19,1,0,1
201718,PGPC00500C,SCUOLA SECONDARIA II GRADO,1,4,4,0,0,0
201718,CH1E00300G,SCUOLA PRIMARIA,1,9,9,0,0,0
201718,SRTD06500N,SCUOLA SECONDARIA II GRADO,2,4,4,0,0,0
201718,FI1E01000Q,SCUOLA PRIMARIA,4,43,41,2,1,1
201718,PA1M02100C,SCUOLA SECONDARIA I GRADO,1,37,37,0,0,0
201718,AN1E003001,SCUOLA PRIMARIA,2,11,10,1,0,1
201718,PV1E007008,SCUOLA PRIMARIA,5,29,28,1,0,1
201718,MI1M077002,SCUOLA SECONDARIA I GRADO,3,40,38,2,1,1
201718,FE1E004005,SCUOLA PRIMARIA,1,24,23,1,0,1
201718,NA1E08200T,SCUOLA PRIMARIA,1,11,11,0,0,0
201718,RE1E002002,SCUOLA PRIMARIA,5,67,66,1,0,1
201718,BS1E01900P,SCUOLA PRIMARIA,2,25,23,2,0,2
201718,NA1E027009,SCUOLA PRIMARIA,1,38,38,0,0,0
201718,MI1E04200T,SCUOLA PRIMARIA,4,48,48,0,0,0
201718,NA1E10200T,SCUOLA PRIMARIA,5,19,18,1,0,1
201718,LETD075009,SCUOLA SECONDARIA II GRADO,4,10,10,0,0,0
201718,NAPS39500Q,SCUOLA SECONDARIA II GRADO,3,4,4,0,0,0
201718,AL1M006003,SCUOLA SECONDARIA I GRADO,3,43,41,2,0,2
201718,MIPMRV5004,SCUOLA SECONDARIA II GRADO,1,9,9,0,0,0
201718,CTTD335008,SCUOLA SECONDARIA II GRADO,1,8,8,0,0,0
201718,SA1M01100B,SCUOLA SECONDARIA I GRADO,2,5,5,0,0,0
201718,PVPL045003,SCUOLA SECONDARIA II GRADO,4,8,8,0,0,0
201718,VI1E001007,SCUOLA PRIMARIA,4,38,34,4,0,4
201718,NA1E19700C,SCUOLA PRIMARIA,4,14,14,0,0,0
201718,GEPMUO500T,SCUOLA SECONDARIA II GRADO,2,6,6,0,0,0
201718,RM1E044002,SCUOLA PRIMARIA,3,54,54,0,0,0
201718,BS1E02000V,SCUOLA PRIMARIA,4,49,48,1,0,1
201718,FR1E007008,SCUOLA PRIMARIA,2,19,19,0,0,0
201718,NATF34500R,SCUOLA SECONDARIA II GRADO,4,10,10,0,0,0
201718,PD1E018007,SCUOLA PRIMARIA,3,54,53,1,1,0
201718,AT1E00200G,SCUOLA PRIMARIA,3,29,28,1,1,0
201718,NA1M03500D,SCUOLA SECONDARIA I GRADO,2,12,12,0,0,0
201718,NAPS92500P,SCUOLA SECONDARIA II GRADO,1,12,11,1,0,1
201718,RMTD165001,SCUOLA SECONDARIA II GRADO,4,4,4,0,0,0
201718,VEPMLV5000,SCUOLA SECONDARIA II GRADO,2,9,9,0,0,0
201718,BG1E00800Q,SCUOLA PRIMARIA,4,55,55,0,0,0
201718,NA1E17000C,SCUOLA PRIMARIA,2,15,15,0,0,0
201718,CERH00500D,SCUOLA SECONDARIA II GRADO,5,24,23,1,0,1
201718,RM1M05000E,SCUOLA SECONDARIA I GRADO,2,37,37,0,0,0
201718,SAPMDN500T,SCUOLA SECONDARIA II GRADO,1,7,7,0,0,0
201718,RM1E04500T,SCUOLA PRIMARIA,5,25,25,0,0,0
201718,BNRHN2500D,SCUOLA SECONDARIA II GRADO,5,125,125,0,0,0
201718,SARIAC5006,SCUOLA SECONDARIA II GRADO,4,3,2,1,0,1
201718,NATFU9500E,SCUOLA SECONDARIA II GRADO,3,4,4,0,0,0
201718,TAPS02500A,SCUOLA SECONDARIA II GRADO,1,4,4,0,0,0
201718,AV1E00600D,SCUOLA PRIMARIA,3,12,12,0,0,0
201718,CT1E03900X,SCUOLA PRIMARIA,5,18,17,1,0,1
201718,PDTF015003,SCUOLA SECONDARIA II GRADO,2,11,11,0,0,0
201718,RMPC44500B,SCUOLA SECONDARIA II GRADO,2,8,8,0,0,0
201718,NATLL75008,SCUOLA SECONDARIA II GRADO,3,5,5,0,0,0
201718,RMPC26500V,SCUOLA SECONDARIA II GRADO,1,28,26,2,0,2
201718,MIPS445002,SCUOLA SECONDARIA II GRADO,4,29,29,0,0,0
201718,AGTD96500X,SCUOLA SECONDARIA II GRADO,3,10,10,0,0,0
201718,NOPC05500E,SCUOLA SECONDARIA II GRADO,2,45,45,0,0,0
201718,TO1E03500P,SCUOLA PRIMARIA,2,81,81,0,0,0
201718,MI1E047001,SCUOLA PRIMARIA,2,74,74,0,0,0
201718,VR1E00600P,SCUOLA PRIMARIA,1,44,43,1,0,1
201718,TO1E012002,SCUOLA PRIMARIA,5,23,22,1,1,0
201718,PE1M00100N,SCUOLA SECONDARIA I GRADO,2,21,20,1,1,0
201718,CE1E06400A,SCUOLA PRIMARIA,4,13,13,0,0,0
201718,PVPS03500N,SCUOLA SECONDARIA II GRADO,1,12,10,2,0,2
201718,CTPS055003,SCUOLA SECONDARIA II GRADO,5,16,16,0,0,0
201718,NAPM29500X,SCUOLA SECONDARIA II GRADO,4,2,2,0,0,0
201718,REPM7R500G,SCUOLA SECONDARIA II GRADO,2,9,9,0,0,0
201718,VA1E01300Q,SCUOLA PRIMARIA,3,36,34,2,0,2
201718,RMPC00500D,SCUOLA SECONDARIA II GRADO,3,6,6,0,0,0
201718,BS1E009004,SCUOLA PRIMARIA,5,23,23,0,0,0
201718,TO1E02100R,SCUOLA PRIMARIA,5,53,53,0,0,0
201718,NATDLM500R,SCUOLA SECONDARIA II GRADO,5,62,62,0,0,0
201718,MIPC16500D,SCUOLA SECONDARIA II GRADO,2,29,28,1,0,1
201718,LC1E00100D,SCUOLA PRIMARIA,2,22,22,0,0,0
201718,UD1E00400Q,SCUOLA PRIMARIA,4,10,10,0,0,0
201718,RMPS27500L,SCUOLA SECONDARIA II GRADO,3,18,17,1,0,1
201718,ANPM3A500M,SCUOLA SECONDARIA II GRADO,1,4,4,0,0,0
201718,REPSG55007,SCUOLA SECONDARIA II GRADO,1,2,2,0,0,0
201718,MI1E089003,SCUOLA PRIMARIA,5,16,16,0,0,0
201718,BS1E011004,SCUOLA PRIMARIA,2,13,13,0,0,0
201718,MI1E06600A,SCUOLA PRIMARIA,1,76,70,6,1,5
201718,MI1M071003,SCUOLA SECONDARIA I GRADO,3,27,27,0,0,0
201718,RE1E00500D,SCUOLA PRIMARIA,1,30,28,2,0,2
201718,TP1E003005,SCUOLA PRIMARIA,3,3,2,1,0,1
201718,NA1E106005,SCUOLA PRIMARIA,5,16,16,0,0,0
201718,VC1E00200E,SCUOLA PRIMARIA,5,42,42,0,0,0
201718,BG1E021006,SCUOLA PRIMARIA,1,40,40,0,0,0
201718,MIPC18500P,SCUOLA SECONDARIA II GRADO,4,7,7,0,0,0
201718,FI1E026009,SCUOLA PRIMARIA,4,14,12,2,0,2
201718,BA1E005007,SCUOLA PRIMARIA,5,17,17,0,0,0
201718,LC1E010008,SCUOLA PRIMARIA,2,38,38,0,0,0
201718,NA1E149003,SCUOLA PRIMARIA,4,9,9,0,0,0
201718,RMPS455005,SCUOLA SECONDARIA II GRADO,3,9,9,0,0,0
201718,PA1E013008,SCUOLA PRIMARIA,5,7,7,0,0,0
201718,MI1E091003,SCUOLA PRIMARIA,2,22,22,0,0,0
201718,RM1E00800V,SCUOLA PRIMARIA,5,38,38,0,0,0
201718,COSL035001,SCUOLA SECONDARIA II GRADO,3,6,4,2,1,1
201718,NATD475007,SCUOLA SECONDARIA II GRADO,3,8,8,0,0,0
201718,MI1E067006,SCUOLA PRIMARIA,3,18,18,0,0,0
201718,NA1E24400R,SCUOLA PRIMARIA,3,13,13,0,0,0
201718,RE1E006009,SCUOLA PRIMARIA,3,19,17,2,1,1
201718,MITF105003,SCUOLA SECONDARIA II GRADO,2,26,23,3,1,2
201718,RM1E14100B,SCUOLA PRIMARIA,5,26,26,0,0,0
201718,BG1E022002,SCUOLA PRIMARIA,3,15,15,0,0,0
201718,BSPS08500V,SCUOLA SECONDARIA II GRADO,1,17,17,0,0,0
201718,BA1E02500C,SCUOLA PRIMARIA,5,13,13,0,0,0
201718,AP1E00200Q,SCUOLA PRIMARIA,2,21,20,1,1,0
201718,MIPL0Z500D,SCUOLA SECONDARIA II GRADO,3,8,8,0,0,0
201718,UD1E002004,SCUOLA PRIMARIA,1,8,7,1,0,1
201718,RM1E06300B,SCUOLA PRIMARIA,1,51,49,2,0,2
201718,NA1E200003,SCUOLA PRIMARIA,4,7,7,0,0,0
201718,VA1M9G500V,SCUOLA SECONDARIA I GRADO,1,72,71,1,0,1
201718,NA1E078006,SCUOLA PRIMARIA,5,22,22,0,0,0
201718,NA1E24500L,SCUOLA PRIMARIA,5,41,41,0,0,0
201718,MI1E02200L,SCUOLA PRIMARIA,3,14,12,2,0,2
201718,SRTL49500I,SCUOLA SECONDARIA II GRADO,1,1,1,0,0,0
201718,CSTN015007,SCUOLA SECONDARIA II GRADO,5,15,12,3,2,1
201718,NA1E355008,SCUOLA PRIMARIA,2,14,14,0,0,0
201718,NATH1D5004,SCUOLA SECONDARIA II GRADO,4,3,2,1,1,0
201718,PD1E021003,SCUOLA PRIMARIA,5,25,25,0,0,0
201718,CO1E01000E,SCUOLA PRIMARIA,4,33,33,0,0,0
201718,RM1E09600P,SCUOLA PRIMARIA,4,43,43,0,0,0
201718,LT1E01000Q,SCUOLA PRIMARIA,1,11,11,0,0,0
201718,PI1E00200G,SCUOLA PRIMARIA,3,19,19,0,0,0
201718,RM1E00200X,SCUOLA PRIMARIA,5,16,16,0,0,0
201718,RMPC29500P,SCUOLA SECONDARIA II GRADO,2,6,6,0,0,0
201718,FI1E01800A,SCUOLA PRIMARIA,1,19,18,1,0,1
201718,RM1M06900G,SCUOLA SECONDARIA I GRADO,1,37,36,1,1,0
201718,OR1E00100R,SCUOLA PRIMARIA,2,28,28,0,0,0
201718,CE1E05500G,SCUOLA PRIMARIA,2,11,10,1,0,1
201718,TO1E03700A,SCUOLA PRIMARIA,3,57,56,1,0,1
201718,NATHA4500E,SCUOLA SECONDARIA II GRADO,1,5,5,0,0,0
201718,VRPL06500E,SCUOLA SECONDARIA II GRADO,2,15,15,0,0,0
201718,TATB025007,SCUOLA SECONDARIA II GRADO,4,7,7,0,0,0
201718,FIPCI25001,SCUOLA SECONDARIA II GRADO,4,28,28,0,0,0
201718,NATD1E500I,SCUOLA SECONDARIA II GRADO,2,4,4,0,0,0
201718,TOPM035001,SCUOLA SECONDARIA II GRADO,1,28,27,1,1,0
201718,TO1E07500P,SCUOLA PRIMARIA,5,21,21,0,0,0
201718,MS1E00400V,SCUOLA PRIMARIA,4,22,22,0,0,0
201718,MCPM505001,SCUOLA SECONDARIA II GRADO,5,12,12,0,0,0
201718,CE1E066002,SCUOLA PRIMARIA,4,19,19,0,0,0
201718,RM1E18100T,SCUOLA PRIMARIA,5,25,18,7,0,7
201718,CE1E01200N,SCUOLA PRIMARIA,3,22,22,0,0,0
201718,RM1E10400C,SCUOLA PRIMARIA,1,19,19,0,0,0
201718,RM1M087005,SCUOLA SECONDARIA I GRADO,3,23,22,1,0,1
201718,MEPC02500V,SCUOLA SECONDARIA II GRADO,5,14,14,0,0,0
201718,RC1E01100G,SCUOLA PRIMARIA,1,10,10,0,0,0
201718,VR1E009006,SCUOLA PRIMARIA,4,26,26,0,0,0
201718,VR1M01700A,SCUOLA SECONDARIA I GRADO,2,47,47,0,0,0
201718,ATRI02500P,SCUOLA SECONDARIA II GRADO,2,7,6,1,0,1
201718,CT1E03400R,SCUOLA PRIMARIA,4,12,11,1,1,0
201718,CO1E00800E,SCUOLA PRIMARIA,1,30,27,3,1,2
201718,CORH005002,SCUOLA SECONDARIA II GRADO,3,32,31,1,0,1
201718,VARH00500Q,SCUOLA SECONDARIA II GRADO,2,23,23,0,0,0
201718,CETAVH500S,SCUOLA SECONDARIA II GRADO,5,15,15,0,0,0
201718,MIPS055005,SCUOLA SECONDARIA II GRADO,5,48,48,0,0,0
201718,CE1E06800N,SCUOLA PRIMARIA,1,8,8,0,0,0
201718,RM1E105008,SCUOLA PRIMARIA,3,23,23,0,0,0
201718,SP1M00200D,SCUOLA SECONDARIA I GRADO,2,27,26,1,1,0
201718,RM1E06200G,SCUOLA PRIMARIA,1,19,18,1,0,1
201718,TV1M007004,SCUOLA SECONDARIA I GRADO,1,83,83,0,0,0
201718,NA1E23300A,SCUOLA PRIMARIA,5,10,10,0,0,0
201718,FG1E01300E,SCUOLA PRIMARIA,5,10,10,0,0,0
201718,RMPMT1500R,SCUOLA SECONDARIA II GRADO,4,13,13,0,0,0
201718,MI1M04400P,SCUOLA SECONDARIA I GRADO,2,23,22,1,0,1
201718,COTN025007,SCUOLA SECONDARIA II GRADO,2,8,7,1,0,1
201718,VR1E020001,SCUOLA PRIMARIA,4,57,49,8,2,6
201718,VR1E018001,SCUOLA PRIMARIA,4,29,27,2,1,1
201718,RMPSI6500C,SCUOLA SECONDARIA II GRADO,4,37,35,2,0,2
201718,CT1E03900X,SCUOLA PRIMARIA,1,9,7,2,0,2
201718,PE1E008007,SCUOLA PRIMARIA,1,1,1,0,0,0
201718,TOPL66500H,SCUOLA SECONDARIA II GRADO,2,21,18,3,0,3
201718,RMPC355005,SCUOLA SECONDARIA II GRADO,3,24,24,0,0,0
201718,CO1E005003,SCUOLA PRIMARIA,1,16,16,0,0,0
201718,MIPS085001,SCUOLA SECONDARIA II GRADO,2,42,39,3,0,3
201718,FG1E01300E,SCUOLA PRIMARIA,2,13,13,0,0,0
201718,RM1MHD500Z,SCUOLA SECONDARIA I GRADO,1,14,14,0,0,0
201718,MITFDH5000,SCUOLA SECONDARIA II GRADO,3,28,28,0,0,0
201718,VTTD1P500U,SCUOLA SECONDARIA II GRADO,1,3,3,0,0,0
201718,MI1E054004,SCUOLA PRIMARIA,1,36,31,5,1,4
201718,NATD355005,SCUOLA SECONDARIA II GRADO,3,21,21,0,0,0
201718,TO1E01900R,SCUOLA PRIMARIA,4,29,29,0,0,0
201718,LE1E00600T,SCUOLA PRIMARIA,1,27,27,0,0,0
