ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSO,ALUNNI,ALUNNICITTADINANZAITALIANA,ALUNNICITTADINANZANONITALIANA,ALUNNICITTADINANZANONITALIANAPAESIUE,ALUNNICITTADINANZANONITALIANAPAESINONUE
202021,GEPS07500L,SCUOLA SECONDARIA II GRADO,5,11,11,0,0,0
202021,RM1E11500V,SCUOLA PRIMARIA,3,59,59,0,0,0
202021,CA1EN7500O,SCUOLA PRIMARIA,4,24,24,0,0,0
202021,VR1M00100R,SCUOLA SECONDARIA I GRADO,2,37,36,1,1,0
202021,PATD285001,SCUOLA SECONDARIA II GRADO,4,12,12,0,0,0
202021,RM1E130001,SCUOLA PRIMARIA,2,8,7,1,0,1
202021,CE1E05900V,SCUOLA PRIMARIA,3,15,14,1,0,1
202021,CTTD365004,SCUOLA SECONDARIA II GRADO,5,55,55,0,0,0
202021,REPM7R500G,SCUOLA SECONDARIA II GRADO,2,8,8,0,0,0
202021,CE1E04000T,SCUOLA PRIMARIA,4,38,36,2,0,2
202021,TO1M055005,SCUOLA SECONDARIA I GRADO,1,16,15,1,1,0
202021,NAPC21500V,SCUOLA SECONDARIA II GRADO,4,9,9,0,0,0
202021,NA1E270009,SCUOLA PRIMARIA,1,16,16,0,0,0
202021,MBSL05500V,SCUOLA SECONDARIA II GRADO,2,82,81,1,1,0
202021,CAPS02500E,SCUOLA SECONDARIA II GRADO,1,3,3,0,0,0
202021,RM1E04100E,SCUOLA PRIMARIA,2,20,18,2,0,2
202021,MBPS245005,SCUOLA SECONDARIA II GRADO,4,14,14,0,0,0
202021,GEPC07500D,SCUOLA SECONDARIA II GRADO,5,19,19,0,0,0
202021,UD1M00700C,SCUOLA SECONDARIA I GRADO,3,41,40,1,1,0
202021,NA1E01900A,SCUOLA PRIMARIA,3,29,29,0,0,0
202021,PCPSD7500T,SCUOLA SECONDARIA II GRADO,4,32,32,0,0,0
202021,RMPQ06500D,SCUOLA SECONDARIA II GRADO,4,10,10,0,0,0
202021,CE1E06300E,SCUOLA PRIMARIA,2,10,4,6,3,3
202021,NA1E151003,SCUOLA PRIMARIA,3,29,29,0,0,0
202021,NA1E10200T,SCUOLA PRIMARIA,4,17,17,0,0,0
202021,NAPSP25001,SCUOLA SECONDARIA II GRADO,3,6,5,1,0,1
202021,CO1MCB500P,SCUOLA SECONDARIA I GRADO,3,28,24,4,1,3
202021,TOPL20500L,SCUOLA SECONDARIA II GRADO,2,12,12,0,0,0
202021,MBPS8T500R,SCUOLA SECONDARIA II GRADO,5,28,28,0,0,0
202021,RM1ES55005,SCUOLA PRIMARIA,1,19,17,2,1,1
202021,NA1E18700T,SCUOLA PRIMARIA,4,31,17,14,8,6
202021,VI1E00900T,SCUOLA PRIMARIA,2,24,24,0,0,0
202021,MI1E04200T,SCUOLA PRIMARIA,2,48,47,1,0,1
202021,AVTFN9500H,SCUOLA SECONDARIA II GRADO,5,50,49,1,0,1
202021,NA1E239009,SCUOLA PRIMARIA,4,21,21,0,0,0
202021,NATD48500T,SCUOLA SECONDARIA II GRADO,2,6,6,0,0,0
202021,BSTD01500C,SCUOLA SECONDARIA II GRADO,1,14,14,0,0,0
202021,NA1E064008,SCUOLA PRIMARIA,2,23,13,10,0,10
202021,FG1E015006,SCUOLA PRIMARIA,2,24,24,0,0,0
202021,NA1E150007,SCUOLA PRIMARIA,1,11,10,1,0,1
202021,TO1M01100B,SCUOLA SECONDARIA I GRADO,3,15,14,1,1,0
202021,PARH8S500B,SCUOLA SECONDARIA II GRADO,3,5,5,0,0,0
202021,TV1EDQ500C,SCUOLA PRIMARIA,5,19,19,0,0,0
202021,NA1E17400Q,SCUOLA PRIMARIA,4,14,14,0,0,0
202021,TS1E00500D,SCUOLA PRIMARIA,1,19,19,0,0,0
202021,NA1E128002,SCUOLA PRIMARIA,5,9,9,0,0,0
202021,SATF6U5006,SCUOLA SECONDARIA II GRADO,2,2,2,0,0,0
202021,PA1E02900T,SCUOLA PRIMARIA,5,19,17,2,0,2
202021,MB1E128009,SCUOLA PRIMARIA,5,32,32,0,0,0
202021,SIPS01500C,SCUOLA SECONDARIA II GRADO,3,13,12,1,0,1
202021,NA1M02600P,SCUOLA SECONDARIA I GRADO,3,12,12,0,0,0
202021,IM1E00500L,SCUOLA PRIMARIA,4,21,19,2,0,2
202021,TVTB205003,SCUOLA SECONDARIA II GRADO,4,25,23,2,0,2
202021,GEPQ015006,SCUOLA SECONDARIA II GRADO,4,18,17,1,0,1
202021,NA1E06600X,SCUOLA PRIMARIA,2,18,17,1,0,1
202021,SATFTV500U,SCUOLA SECONDARIA II GRADO,3,16,16,0,0,0
202021,NATD33500X,SCUOLA SECONDARIA II GRADO,2,15,14,1,0,1
202021,BLPSMD500A,SCUOLA SECONDARIA II GRADO,1,8,8,0,0,0
202021,CTTD145005,SCUOLA SECONDARIA II GRADO,2,2,2,0,0,0
202021,ME1E01300E,SCUOLA PRIMARIA,5,21,20,1,0,1
202021,NA1MUL500P,SCUOLA SECONDARIA I GRADO,2,14,14,0,0,0
202021,RMTAPV5005,SCUOLA SECONDARIA II GRADO,3,9,9,0,0,0
202021,TVTF015005,SCUOLA SECONDARIA II GRADO,5,12,12,0,0,0
202021,SSTD00500D,SCUOLA SECONDARIA II GRADO,4,5,5,0,0,0
202021,BA1E01000P,SCUOLA PRIMARIA,3,27,27,0,0,0
202021,CTRCQ5500S,SCUOLA SECONDARIA II GRADO,5,30,30,0,0,0
202021,BSRF3E5000,SCUOLA SECONDARIA II GRADO,5,17,17,0,0,0
202021,BAPS815002,SCUOLA SECONDARIA II GRADO,2,2,2,0,0,0
202021,MIPSVC500V,SCUOLA SECONDARIA II GRADO,1,24,24,0,0,0
202021,PA1E034009,SCUOLA PRIMARIA,3,16,15,1,0,1
202021,BG1M02700A,SCUOLA SECONDARIA I GRADO,1,41,40,1,0,1
202021,PZ1E00100B,SCUOLA PRIMARIA,2,13,13,0,0,0
202021,ME1E00400Q,SCUOLA PRIMARIA,1,13,12,1,0,1
202021,RM1E05400L,SCUOLA PRIMARIA,1,26,25,1,1,0
202021,NAPMGU500T,SCUOLA SECONDARIA II GRADO,3,3,3,0,0,0
202021,MN1E00300Q,SCUOLA PRIMARIA,2,36,35,1,0,1
202021,BS1E02100P,SCUOLA PRIMARIA,4,15,14,1,0,1
202021,CT1E02600T,SCUOLA PRIMARIA,4,6,5,1,1,0
202021,TS1E001006,SCUOLA PRIMARIA,2,18,18,0,0,0
202021,FGRHSR500L,SCUOLA SECONDARIA II GRADO,3,6,6,0,0,0
202021,RMPSBI5001,SCUOLA SECONDARIA II GRADO,2,28,28,0,0,0
202021,NARFZO500E,SCUOLA SECONDARIA II GRADO,3,8,8,0,0,0
202021,MI1E017005,SCUOLA PRIMARIA,2,64,62,2,0,2
202021,TVPL75500A,SCUOLA SECONDARIA II GRADO,4,17,16,1,0,1
202021,FRTD5O500I,SCUOLA SECONDARIA II GRADO,4,13,8,5,1,4
202021,LTPM02500Q,SCUOLA SECONDARIA II GRADO,2,10,10,0,0,0
202021,SRPS395007,SCUOLA SECONDARIA II GRADO,4,1,1,0,0,0
202021,VEPSAM500G,SCUOLA SECONDARIA II GRADO,4,8,8,0,0,0
202021,LCPC00500V,SCUOLA SECONDARIA II GRADO,5,11,11,0,0,0
202021,MEPLZL500L,SCUOLA SECONDARIA II GRADO,4,9,9,0,0,0
202021,CE1E030007,SCUOLA PRIMARIA,2,20,19,1,1,0
202021,MS1EO3500D,SCUOLA PRIMARIA,1,10,10,0,0,0
202021,TOPS01500P,SCUOLA SECONDARIA II GRADO,3,11,11,0,0,0
202021,NAPL00500C,SCUOLA SECONDARIA II GRADO,4,12,12,0,0,0
202021,NA1E25800P,SCUOLA PRIMARIA,2,22,16,6,3,3
202021,MIPS085001,SCUOLA SECONDARIA II GRADO,1,46,42,4,2,2
202021,CTPL075003,SCUOLA SECONDARIA II GRADO,4,2,2,0,0,0
202021,GE1M02500G,SCUOLA SECONDARIA I GRADO,3,17,16,1,0,1
202021,SSPS02500V,SCUOLA SECONDARIA II GRADO,5,11,11,0,0,0
202021,RMPM00500N,SCUOLA SECONDARIA II GRADO,5,11,11,0,0,0
202021,BA1E02500C,SCUOLA PRIMARIA,1,13,13,0,0,0
202021,BOPS02500L,SCUOLA SECONDARIA II GRADO,3,15,15,0,0,0
202021,LO1E00500E,SCUOLA PRIMARIA,2,37,36,1,0,1
202021,NAPS92500P,SCUOLA SECONDARIA II GRADO,5,42,42,0,0,0
202021,LC1M01000D,SCUOLA SECONDARIA I GRADO,2,37,37,0,0,0
202021,TOPM035001,SCUOLA SECONDARIA II GRADO,2,28,27,1,0,1
202021,BGPS1G5008,SCUOLA SECONDARIA II GRADO,3,19,19,0,0,0
202021,PO1E005008,SCUOLA PRIMARIA,4,13,9,4,0,4
202021,SV1M00500B,SCUOLA SECONDARIA I GRADO,1,25,25,0,0,0
202021,TOPSA6500N,SCUOLA SECONDARIA II GRADO,2,9,7,2,1,1
202021,PI1E00300B,SCUOLA PRIMARIA,2,28,28,0,0,0
202021,RMPC255008,SCUOLA SECONDARIA II GRADO,1,9,9,0,0,0
202021,RMPMIO5006,SCUOLA SECONDARIA II GRADO,4,12,12,0,0,0
202021,CE1E01100T,SCUOLA PRIMARIA,5,44,39,5,0,5
202021,NA1E214001,SCUOLA PRIMARIA,1,10,7,3,0,3
202021,MI1E07700R,SCUOLA PRIMARIA,4,27,26,1,1,0
202021,MI1E009006,SCUOLA PRIMARIA,4,111,105,6,2,4
202021,SA1E020001,SCUOLA PRIMARIA,2,17,17,0,0,0
202021,NAPSNL500R,SCUOLA SECONDARIA II GRADO,3,19,19,0,0,0
202021,FRTD00500N,SCUOLA SECONDARIA II GRADO,1,1,1,0,0,0
202021,LTTA335002,SCUOLA SECONDARIA II GRADO,4,2,2,0,0,0
202021,VI1E00300V,SCUOLA PRIMARIA,4,16,15,1,0,1
202021,TV1E01200A,SCUOLA PRIMARIA,2,21,21,0,0,0
202021,RMPSHQ500O,SCUOLA SECONDARIA II GRADO,3,25,22,3,1,2
202021,MI1M00300C,SCUOLA SECONDARIA I GRADO,2,52,52,0,0,0
202021,TOPS19500C,SCUOLA SECONDARIA II GRADO,3,24,24,0,0,0
202021,NAPM29500X,SCUOLA SECONDARIA II GRADO,5,13,11,2,1,1
202021,NAPM05500Q,SCUOLA SECONDARIA II GRADO,1,10,9,1,1,0
202021,TOPQ475003,SCUOLA SECONDARIA II GRADO,4,12,9,3,1,2
202021,NA1E086005,SCUOLA PRIMARIA,1,32,32,0,0,0
202021,COPM02500E,SCUOLA SECONDARIA II GRADO,2,28,26,2,0,2
202021,SASD00500E,SCUOLA SECONDARIA II GRADO,2,3,3,0,0,0
202021,VRRI01500X,SCUOLA SECONDARIA II GRADO,4,10,9,1,0,1
202021,LIPL035005,SCUOLA SECONDARIA II GRADO,3,10,10,0,0,0
202021,VR1M00300C,SCUOLA SECONDARIA I GRADO,3,57,57,0,0,0
202021,RM1E10200R,SCUOLA PRIMARIA,1,27,27,0,0,0
202021,PV1E001009,SCUOLA PRIMARIA,2,23,23,0,0,0
202021,SR1E3H5006,SCUOLA PRIMARIA,1,14,13,1,0,1
202021,MIPM58500Q,SCUOLA SECONDARIA II GRADO,1,14,14,0,0,0
202021,TV1E006003,SCUOLA PRIMARIA,4,7,7,0,0,0
202021,VTPM7D500R,SCUOLA SECONDARIA II GRADO,1,5,5,0,0,0
202021,NA1E24400R,SCUOLA PRIMARIA,5,12,12,0,0,0
202021,CAPC005006,SCUOLA SECONDARIA II GRADO,5,7,7,0,0,0
202021,RGPM0A500T,SCUOLA SECONDARIA II GRADO,1,2,2,0,0,0
202021,MIPSQ55000,SCUOLA SECONDARIA II GRADO,1,26,26,0,0,0
202021,RMPLOA500A,SCUOLA SECONDARIA II GRADO,5,11,11,0,0,0
202021,RN1E01000R,SCUOLA PRIMARIA,4,25,25,0,0,0
202021,NA1EPH500O,SCUOLA PRIMARIA,1,19,19,0,0,0
202021,SA1E011006,SCUOLA PRIMARIA,4,17,17,0,0,0
202021,CO1M022002,SCUOLA SECONDARIA I GRADO,2,29,28,1,0,1
202021,NATL95500B,SCUOLA SECONDARIA II GRADO,5,63,57,6,2,4
202021,MI1M03200C,SCUOLA SECONDARIA I GRADO,2,33,32,1,0,1
202021,BLPC01500G,SCUOLA SECONDARIA II GRADO,5,12,12,0,0,0
202021,CB1E00100B,SCUOLA PRIMARIA,4,20,19,1,0,1
202021,APPSZ65005,SCUOLA SECONDARIA II GRADO,5,25,22,3,0,3
202021,CA1E00700Q,SCUOLA PRIMARIA,5,24,23,1,0,1
202021,RI1E00100D,SCUOLA PRIMARIA,4,18,18,0,0,0
202021,NA1E006008,SCUOLA PRIMARIA,3,34,34,0,0,0
202021,NARH105008,SCUOLA SECONDARIA II GRADO,1,13,13,0,0,0
202021,PDPL04500G,SCUOLA SECONDARIA II GRADO,2,16,15,1,0,1
202021,FG1E01200P,SCUOLA PRIMARIA,4,12,12,0,0,0
202021,NA1E14700B,SCUOLA PRIMARIA,5,19,19,0,0,0
202021,OR1E00100R,SCUOLA PRIMARIA,3,20,20,0,0,0
202021,TO1M00100R,SCUOLA SECONDARIA I GRADO,1,51,48,3,2,1
202021,FRPM9G500T,SCUOLA SECONDARIA II GRADO,4,6,6,0,0,0
202021,LT1E00900G,SCUOLA PRIMARIA,4,43,42,1,0,1
202021,RM1M07100G,SCUOLA SECONDARIA I GRADO,1,70,68,2,1,1
202021,NAPL19500R,SCUOLA SECONDARIA II GRADO,5,12,12,0,0,0
202021,RMPC00500D,SCUOLA SECONDARIA II GRADO,1,3,3,0,0,0
202021,RM1E17300V,SCUOLA PRIMARIA,5,25,25,0,0,0
202021,BSPC01500D,SCUOLA SECONDARIA II GRADO,5,11,11,0,0,0
202021,GE1M00300P,SCUOLA SECONDARIA I GRADO,3,42,38,4,1,3
202021,RMTL08500Q,SCUOLA SECONDARIA II GRADO,5,44,40,4,1,3
202021,BG1M02500P,SCUOLA SECONDARIA I GRADO,2,60,59,1,0,1
202021,NA1E04600P,SCUOLA PRIMARIA,3,18,16,2,0,2
202021,TO1E03400V,SCUOLA PRIMARIA,1,49,49,0,0,0
202021,PA1E02000B,SCUOLA PRIMARIA,5,11,11,0,0,0
202021,MIPLVI500L,SCUOLA SECONDARIA II GRADO,4,40,40,0,0,0
202021,BSPS08500V,SCUOLA SECONDARIA II GRADO,5,16,16,0,0,0
202021,BGTD1D5000,SCUOLA SECONDARIA II GRADO,1,8,7,1,0,1
202021,MI1E088007,SCUOLA PRIMARIA,2,28,26,2,0,2
202021,VA1E00600L,SCUOLA PRIMARIA,2,14,12,2,2,0
202021,TO1E02100R,SCUOLA PRIMARIA,4,51,49,2,1,1
202021,AL1M01000P,SCUOLA SECONDARIA I GRADO,3,27,27,0,0,0
202021,AQ1E00100E,SCUOLA PRIMARIA,2,24,23,1,1,0
202021,NA1E015003,SCUOLA PRIMARIA,1,6,5,1,0,1
202021,VI1M003004,SCUOLA SECONDARIA I GRADO,3,14,13,1,0,1
202021,BOPS02500L,SCUOLA SECONDARIA II GRADO,2,9,9,0,0,0
202021,VAPSZC500T,SCUOLA SECONDARIA II GRADO,2,32,32,0,0,0
202021,RM1E148006,SCUOLA PRIMARIA,4,49,47,2,0,2
202021,BO1EL9500N,SCUOLA PRIMARIA,3,14,12,2,0,2
202021,PA1E02600A,SCUOLA PRIMARIA,5,17,17,0,0,0
202021,TO1EDV500F,SCUOLA PRIMARIA,1,14,13,1,0,1
202021,PVPL045003,SCUOLA SECONDARIA II GRADO,4,4,4,0,0,0
202021,BSPS3I500U,SCUOLA SECONDARIA II GRADO,3,22,22,0,0,0
202021,GRPC64500E,SCUOLA SECONDARIA II GRADO,5,8,8,0,0,0
202021,MI1EAE500E,SCUOLA PRIMARIA,4,21,19,2,1,1
202021,VE1M002001,SCUOLA SECONDARIA I GRADO,3,30,30,0,0,0
202021,NAPLQ2500N,SCUOLA SECONDARIA II GRADO,2,8,8,0,0,0
202021,MBRC6C500E,SCUOLA SECONDARIA II GRADO,4,9,8,1,0,1
202021,TOPS09500G,SCUOLA SECONDARIA II GRADO,2,30,30,0,0,0
202021,SARHTF500G,SCUOLA SECONDARIA II GRADO,5,37,36,1,0,1
202021,MIPMZS500F,SCUOLA SECONDARIA II GRADO,3,26,25,1,0,1
202021,CT1E02300A,SCUOLA PRIMARIA,3,23,23,0,0,0
202021,SAPS09500G,SCUOLA SECONDARIA II GRADO,2,2,1,1,1,0
202021,CTPM315008,SCUOLA SECONDARIA II GRADO,1,4,4,0,0,0
202021,VR1E01500D,SCUOLA PRIMARIA,1,14,13,1,0,1
202021,RM1E01600T,SCUOLA PRIMARIA,3,10,9,1,1,0
202021,NATDAT500E,SCUOLA SECONDARIA II GRADO,4,5,5,0,0,0
202021,SS1E01300B,SCUOLA PRIMARIA,5,18,18,0,0,0
202021,BOPL02500B,SCUOLA SECONDARIA II GRADO,2,23,21,2,1,1
202021,VAPSE5500O,SCUOLA SECONDARIA II GRADO,1,15,14,1,1,0
202021,LT1E006004,SCUOLA PRIMARIA,2,15,15,0,0,0
202021,MIPM0O500U,SCUOLA SECONDARIA II GRADO,3,21,19,2,0,2
202021,FR1E001009,SCUOLA PRIMARIA,1,19,19,0,0,0
202021,PR1M00600C,SCUOLA SECONDARIA I GRADO,1,55,55,0,0,0
202021,BSPS075008,SCUOLA SECONDARIA II GRADO,5,25,25,0,0,0
202021,AV1E010005,SCUOLA PRIMARIA,3,27,27,0,0,0
202021,VT1E002002,SCUOLA PRIMARIA,5,19,18,1,1,0
202021,CH1E005007,SCUOLA PRIMARIA,3,27,27,0,0,0
202021,MI1M05100T,SCUOLA SECONDARIA I GRADO,2,23,23,0,0,0
202021,NA1E031001,SCUOLA PRIMARIA,2,19,19,0,0,0
202021,RA1E004007,SCUOLA PRIMARIA,1,41,38,3,2,1
202021,RMPS25500B,SCUOLA SECONDARIA II GRADO,2,15,15,0,0,0
202021,SATD09500B,SCUOLA SECONDARIA II GRADO,3,4,4,0,0,0
202021,SSPS00500N,SCUOLA SECONDARIA II GRADO,5,3,3,0,0,0
202021,RN1E006005,SCUOLA PRIMARIA,1,27,24,3,0,3
202021,CS1E008005,SCUOLA PRIMARIA,1,11,10,1,0,1
202021,GE1E02300P,SCUOLA PRIMARIA,2,16,11,5,0,5
202021,VATF295009,SCUOLA SECONDARIA II GRADO,3,20,20,0,0,0
202021,NA1E28100Q,SCUOLA PRIMARIA,4,37,37,0,0,0
202021,LCPSG9500D,SCUOLA SECONDARIA II GRADO,3,21,21,0,0,0
202021,RE1M008006,SCUOLA SECONDARIA I GRADO,2,18,15,3,1,2
202021,VRTF265002,SCUOLA SECONDARIA II GRADO,2,26,26,0,0,0
202021,NA1MSZ5005,SCUOLA SECONDARIA I GRADO,2,17,17,0,0,0
202021,MITNUQ500H,SCUOLA SECONDARIA II GRADO,3,40,40,0,0,0
202021,RMTD51500B,SCUOLA SECONDARIA II GRADO,3,9,9,0,0,0
202021,COPSCP5007,SCUOLA SECONDARIA II GRADO,2,20,20,0,0,0
202021,RMPS59500C,SCUOLA SECONDARIA II GRADO,1,2,2,0,0,0
202021,RC1E00700X,SCUOLA PRIMARIA,1,16,15,1,0,1
202021,NATHA4500E,SCUOLA SECONDARIA II GRADO,5,103,100,3,0,3
202021,CERI59500T,SCUOLA SECONDARIA II GRADO,4,6,6,0,0,0
202021,PAPS5E500M,SCUOLA SECONDARIA II GRADO,2,2,2,0,0,0
202021,VARFS2500Z,SCUOLA SECONDARIA II GRADO,2,10,10,0,0,0
202021,RM1M04900A,SCUOLA SECONDARIA I GRADO,3,40,37,3,2,1
202021,MO1E012007,SCUOLA PRIMARIA,5,18,18,0,0,0
202021,CE1E052004,SCUOLA PRIMARIA,2,27,26,1,0,1
202021,RCPC02500G,SCUOLA SECONDARIA II GRADO,2,6,6,0,0,0
202021,GE1E03700L,SCUOLA PRIMARIA,2,19,18,1,0,1
202021,RMPS505001,SCUOLA SECONDARIA II GRADO,3,21,21,0,0,0
202021,RM1E023001,SCUOLA PRIMARIA,2,33,30,3,0,3
202021,FI1M01200L,SCUOLA SECONDARIA I GRADO,1,23,21,2,0,2
202021,MBPS28500G,SCUOLA SECONDARIA II GRADO,3,4,4,0,0,0
202021,CS1E00500N,SCUOLA PRIMARIA,1,6,5,1,1,0
202021,RMPLLD5008,SCUOLA SECONDARIA II GRADO,2,17,17,0,0,0
202021,PAPMRG500C,SCUOLA SECONDARIA II GRADO,4,15,15,0,0,0
202021,VATD12500X,SCUOLA SECONDARIA II GRADO,4,17,17,0,0,0
202021,TO1E038006,SCUOLA PRIMARIA,1,16,16,0,0,0
202021,AGTD00500C,SCUOLA SECONDARIA II GRADO,4,5,5,0,0,0
202021,PDPS065002,SCUOLA SECONDARIA II GRADO,5,58,57,1,1,0
202021,TS1M003003,SCUOLA SECONDARIA I GRADO,3,11,11,0,0,0
202021,BGSD01500E,SCUOLA SECONDARIA II GRADO,2,36,35,1,0,1
202021,TO1MB25008,SCUOLA SECONDARIA I GRADO,3,34,30,4,1,3
202021,NA1E199004,SCUOLA PRIMARIA,4,6,6,0,0,0
202021,RMTD67500X,SCUOLA SECONDARIA II GRADO,3,16,14,2,0,2
202021,RM1E16500X,SCUOLA PRIMARIA,1,19,19,0,0,0
202021,NATDR0500L,SCUOLA SECONDARIA II GRADO,5,68,66,2,1,1
202021,GRPS005002,SCUOLA SECONDARIA II GRADO,3,8,7,1,0,1
202021,BS1E010008,SCUOLA PRIMARIA,3,19,19,0,0,0
202021,VA1M004006,SCUOLA SECONDARIA I GRADO,3,24,24,0,0,0
202021,BOTB02500D,SCUOLA SECONDARIA II GRADO,4,11,11,0,0,0
202021,MIPS54500V,SCUOLA SECONDARIA II GRADO,4,16,16,0,0,0
202021,RM1E036003,SCUOLA PRIMARIA,1,43,43,0,0,0
202021,GEPMAH500O,SCUOLA SECONDARIA II GRADO,1,32,28,4,0,4
202021,MI1E076001,SCUOLA PRIMARIA,4,24,23,1,1,0
202021,RM1E13300C,SCUOLA PRIMARIA,1,13,11,2,0,2
202021,PZ1E002007,SCUOLA PRIMARIA,3,26,26,0,0,0
202021,MI1M10000T,SCUOLA SECONDARIA I GRADO,2,4,4,0,0,0
202021,RMPMPL5008,SCUOLA SECONDARIA II GRADO,5,16,16,0,0,0
202021,PARI025001,SCUOLA SECONDARIA II GRADO,2,3,3,0,0,0
202021,AGTD00500C,SCUOLA SECONDARIA II GRADO,1,2,2,0,0,0
202021,RE1E007005,SCUOLA PRIMARIA,5,41,41,0,0,0
202021,FIPS035009,SCUOLA SECONDARIA II GRADO,4,13,13,0,0,0
202021,VI1E01200N,SCUOLA PRIMARIA,1,48,40,8,2,6
202021,IM1E00600C,SCUOLA PRIMARIA,2,16,14,2,1,1
202021,AQ1E00600N,SCUOLA PRIMARIA,3,16,16,0,0,0
202021,GE1E03600R,SCUOLA PRIMARIA,3,13,13,0,0,0
202021,RM1E02900X,SCUOLA PRIMARIA,1,25,22,3,2,1
202021,CTPS10500V,SCUOLA SECONDARIA II GRADO,5,10,9,1,0,1
202021,BSPSS1500O,SCUOLA SECONDARIA II GRADO,1,16,16,0,0,0
202021,MIPSQV500F,SCUOLA SECONDARIA II GRADO,3,28,28,0,0,0
202021,PVTBDH500G,SCUOLA SECONDARIA II GRADO,5,5,5,0,0,0
202021,PDPC01500T,SCUOLA SECONDARIA II GRADO,1,9,9,0,0,0
202021,MI1M089008,SCUOLA SECONDARIA I GRADO,1,9,8,1,0,1
202021,NA1E13900C,SCUOLA PRIMARIA,3,19,19,0,0,0
202021,FITF265001,SCUOLA SECONDARIA II GRADO,3,11,9,2,0,2
202021,CO1M021006,SCUOLA SECONDARIA I GRADO,2,26,24,2,0,2
202021,SATF6H500T,SCUOLA SECONDARIA II GRADO,3,3,3,0,0,0
202021,NA1M03400N,SCUOLA SECONDARIA I GRADO,3,27,27,0,0,0
202021,MB1E052009,SCUOLA PRIMARIA,3,36,36,0,0,0
202021,BS1E01800V,SCUOLA PRIMARIA,3,50,50,0,0,0
202021,NA1E206002,SCUOLA PRIMARIA,4,11,11,0,0,0
202021,BS1M00800D,SCUOLA SECONDARIA I GRADO,3,18,18,0,0,0
202021,MIPSO8500I,SCUOLA SECONDARIA II GRADO,4,26,25,1,0,1
202021,SAPL025004,SCUOLA SECONDARIA II GRADO,4,4,4,0,0,0
202021,RMPCAM500U,SCUOLA SECONDARIA II GRADO,3,3,3,0,0,0
202021,BSRF06500X,SCUOLA SECONDARIA II GRADO,2,28,28,0,0,0
202021,MI1E03100B,SCUOLA PRIMARIA,3,55,54,1,0,1
202021,CS1E003002,SCUOLA PRIMARIA,3,25,25,0,0,0
202021,NA1E218008,SCUOLA PRIMARIA,5,12,12,0,0,0
202021,CA1M01200C,SCUOLA SECONDARIA I GRADO,3,57,55,2,0,2
202021,PD1E00100T,SCUOLA PRIMARIA,1,15,14,1,0,1
202021,SI1E001009,SCUOLA PRIMARIA,5,25,25,0,0,0
202021,CTTD215006,SCUOLA SECONDARIA II GRADO,4,1,1,0,0,0
202021,NA1E106005,SCUOLA PRIMARIA,2,18,18,0,0,0
202021,FIPL085005,SCUOLA SECONDARIA II GRADO,4,7,7,0,0,0
