ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSO,ALUNNI,ALUNNICITTADINANZAITALIANA,ALUNNICITTADINANZANONITALIANA,ALUNNICITTADINANZANONITALIANAPAESIUE,ALUNNICITTADINANZANONITALIANAPAESINONUE
202122,NA1E285003,SCUOLA PRIMARIA,4,16,16,0,0,0
202122,IM1E003001,SCUOLA PRIMARIA,2,16,15,1,0,1
202122,UD1M009004,SCUOLA SECONDARIA I GRADO,3,19,18,1,0,1
202122,GE1E019003,SCUOLA PRIMARIA,4,10,10,0,0,0
202122,VI1E001007,SCUOLA PRIMARIA,5,36,32,4,0,4
202122,PR1E00200X,SCUOLA PRIMARIA,2,25,25,0,0,0
202122,FRTF2T500E,SCUOLA SECONDARIA II GRADO,1,3,3,0,0,0
202122,GE1E01500Q,SCUOLA PRIMARIA,5,11,10,1,0,1
202122,MI1E090007,SCUOLA PRIMARIA,1,10,8,2,1,1
202122,MIPM06500R,SCUOLA SECONDARIA II GRADO,5,14,13,1,1,0
202122,CO1E00300B,SCUOLA PRIMARIA,3,39,38,1,1,0
202122,VB1E001004,SCUOLA PRIMARIA,3,18,18,0,0,0
202122,TO1E032007,SCUOLA PRIMARIA,2,17,17,0,0,0
202122,ATPL01500N,SCUOLA SECONDARIA II GRADO,3,9,9,0,0,0
202122,NARHA8500Q,SCUOLA SECONDARIA II GRADO,4,11,10,1,0,1
202122,LI1E00400D,SCUOLA PRIMARIA,5,21,20,1,0,1
202122,CE1E06800N,SCUOLA PRIMARIA,2,10,10,0,0,0
202122,NA1E08400D,SCUOLA PRIMARIA,2,33,33,0,0,0
202122,RA1M00400C,SCUOLA SECONDARIA I GRADO,1,37,35,2,1,1
202122,MIPSRL500S,SCUOLA SECONDARIA II GRADO,1,29,20,9,1,8
202122,NA1M040001,SCUOLA SECONDARIA I GRADO,3,17,17,0,0,0
202122,BG1E005008,SCUOLA PRIMARIA,5,38,36,2,1,1
202122,CA1E01400V,SCUOLA PRIMARIA,1,20,20,0,0,0
202122,TO1E03600E,SCUOLA PRIMARIA,4,48,33,15,9,6
202122,CETFQ95001,SCUOLA SECONDARIA II GRADO,1,8,4,4,0,4
202122,TV1M00500C,SCUOLA SECONDARIA I GRADO,2,8,8,0,0,0
202122,CTPS09500D,SCUOLA SECONDARIA II GRADO,2,3,2,1,0,1
202122,LTTD01500X,SCUOLA SECONDARIA II GRADO,4,11,11,0,0,0
202122,RMPS49500G,SCUOLA SECONDARIA II GRADO,5,15,15,0,0,0
202122,TOPL11500A,SCUOLA SECONDARIA II GRADO,3,12,12,0,0,0
202122,NA1E165001,SCUOLA PRIMARIA,5,12,12,0,0,0
202122,TV1E00100X,SCUOLA PRIMARIA,4,25,25,0,0,0
202122,MSPSI35008,SCUOLA SECONDARIA II GRADO,3,4,4,0,0,0
202122,VAPL095008,SCUOLA SECONDARIA II GRADO,5,19,12,7,0,7
202122,CZ1E00400N,SCUOLA PRIMARIA,4,11,11,0,0,0
202122,BOPS02500L,SCUOLA SECONDARIA II GRADO,1,10,10,0,0,0
202122,FE1E00100N,SCUOLA PRIMARIA,2,39,33,6,2,4
202122,CTTN01500A,SCUOLA SECONDARIA II GRADO,5,12,10,2,2,0
202122,NO1M001009,SCUOLA SECONDARIA I GRADO,3,103,102,1,0,1
202122,PA1E01700G,SCUOLA PRIMARIA,3,41,41,0,0,0
202122,PD1E019003,SCUOLA PRIMARIA,5,41,37,4,0,4
202122,MI1EMR500E,SCUOLA PRIMARIA,3,62,59,3,0,3
202122,BA1E00300G,SCUOLA PRIMARIA,1,32,32,0,0,0
202122,NA1E23200E,SCUOLA PRIMARIA,3,10,10,0,0,0
202122,RM1E073002,SCUOLA PRIMARIA,5,39,39,0,0,0
202122,NA1M031006,SCUOLA SECONDARIA I GRADO,2,13,7,6,0,6
202122,NATFU9500E,SCUOLA SECONDARIA II GRADO,5,138,136,2,0,2
202122,PG1MB2500Q,SCUOLA SECONDARIA I GRADO,1,22,20,2,0,2
202122,TS1E008001,SCUOLA PRIMARIA,1,24,22,2,0,2
202122,TPTDS9500A,SCUOLA SECONDARIA II GRADO,1,5,3,2,2,0
202122,NA1E214001,SCUOLA PRIMARIA,5,11,5,6,1,5
202122,TV1EAE500L,SCUOLA PRIMARIA,3,23,23,0,0,0
202122,RM1EGU500T,SCUOLA PRIMARIA,1,33,33,0,0,0
202122,BG1E03100R,SCUOLA PRIMARIA,1,14,14,0,0,0
202122,VARFIU5007,SCUOLA SECONDARIA II GRADO,4,9,8,1,0,1
202122,FI1E06100L,SCUOLA PRIMARIA,3,15,14,1,1,0
202122,SR1E005001,SCUOLA PRIMARIA,4,24,23,1,0,1
202122,COPS055009,SCUOLA SECONDARIA II GRADO,5,10,9,1,0,1
202122,GE1E039008,SCUOLA PRIMARIA,3,26,21,5,0,5
202122,RM1M129002,SCUOLA SECONDARIA I GRADO,1,6,5,1,0,1
202122,GE1E02500A,SCUOLA PRIMARIA,1,17,17,0,0,0
202122,VEPL4H500R,SCUOLA SECONDARIA II GRADO,2,6,6,0,0,0
202122,RMSL3E5005,SCUOLA SECONDARIA II GRADO,4,6,6,0,0,0
202122,FR1E001009,SCUOLA PRIMARIA,2,21,21,0,0,0
202122,PRTD02500N,SCUOLA SECONDARIA II GRADO,1,11,9,2,0,2
202122,PO1E00700X,SCUOLA PRIMARIA,5,38,22,16,0,16
202122,RGTD11500L,SCUOLA SECONDARIA II GRADO,1,3,3,0,0,0
202122,PO1E006004,SCUOLA PRIMARIA,2,25,19,6,0,6
202122,NA1E06800G,SCUOLA PRIMARIA,4,15,11,4,0,4
202122,CO1E00800E,SCUOLA PRIMARIA,5,27,25,2,1,1
202122,RM1E7V500S,SCUOLA PRIMARIA,1,14,12,2,0,2
202122,TVPS57500F,SCUOLA SECONDARIA II GRADO,1,25,25,0,0,0
202122,BGTFUM500Z,SCUOLA SECONDARIA II GRADO,4,12,12,0,0,0
202122,BL1E00200B,SCUOLA PRIMARIA,3,30,28,2,1,1
202122,SI1E002005,SCUOLA PRIMARIA,3,23,22,1,0,1
202122,VA1E02200E,SCUOLA PRIMARIA,1,40,40,0,0,0
202122,BSTF8F5009,SCUOLA SECONDARIA II GRADO,2,4,4,0,0,0
202122,RMPC33500X,SCUOLA SECONDARIA II GRADO,5,8,8,0,0,0
202122,FIPS15500B,SCUOLA SECONDARIA II GRADO,4,20,18,2,0,2
202122,RN1E005009,SCUOLA PRIMARIA,4,37,37,0,0,0
202122,MI1E02100R,SCUOLA PRIMARIA,5,14,14,0,0,0
202122,MB1M02900D,SCUOLA SECONDARIA I GRADO,2,33,33,0,0,0
202122,TA1M00300D,SCUOLA SECONDARIA I GRADO,1,25,24,1,0,1
202122,PVSL1E500O,SCUOLA SECONDARIA II GRADO,3,2,2,0,0,0
202122,TO1E04200T,SCUOLA PRIMARIA,1,32,31,1,1,0
202122,RM1M010004,SCUOLA SECONDARIA I GRADO,3,29,29,0,0,0
202122,CT1E016007,SCUOLA PRIMARIA,4,43,43,0,0,0
202122,PA1E02300V,SCUOLA PRIMARIA,4,11,11,0,0,0
202122,RMTD355004,SCUOLA SECONDARIA II GRADO,2,7,7,0,0,0
202122,RMPS54500B,SCUOLA SECONDARIA II GRADO,3,2,2,0,0,0
202122,BSPLMR500P,SCUOLA SECONDARIA II GRADO,4,30,29,1,0,1
202122,CR1E00400A,SCUOLA PRIMARIA,3,17,16,1,0,1
202122,REPM3F5001,SCUOLA SECONDARIA II GRADO,2,25,23,2,0,2
202122,RM1E13200L,SCUOLA PRIMARIA,5,29,29,0,0,0
202122,NA1E17500G,SCUOLA PRIMARIA,2,11,9,2,0,2
202122,MSPC01500B,SCUOLA SECONDARIA II GRADO,2,10,10,0,0,0
202122,VRTN025003,SCUOLA SECONDARIA II GRADO,5,23,23,0,0,0
202122,BNTL025006,SCUOLA SECONDARIA II GRADO,5,34,32,2,2,0
202122,BORC10500R,SCUOLA SECONDARIA II GRADO,5,28,28,0,0,0
202122,MBPS28500G,SCUOLA SECONDARIA II GRADO,2,6,6,0,0,0
202122,SATFNZ5007,SCUOLA SECONDARIA II GRADO,4,4,4,0,0,0
202122,TO1E05800B,SCUOLA PRIMARIA,4,16,15,1,1,0
202122,SRTHA6500C,SCUOLA SECONDARIA II GRADO,2,4,4,0,0,0
202122,NA1E24500L,SCUOLA PRIMARIA,4,22,22,0,0,0
202122,BS1M01000D,SCUOLA SECONDARIA I GRADO,3,41,39,2,0,2
202122,GE1E02500A,SCUOLA PRIMARIA,4,22,19,3,0,3
202122,BSPC12500Q,SCUOLA SECONDARIA II GRADO,2,18,18,0,0,0
202122,FIPL06500X,SCUOLA SECONDARIA II GRADO,4,4,4,0,0,0
202122,RE1E001006,SCUOLA PRIMARIA,5,26,26,0,0,0
202122,MIPL0Z500D,SCUOLA SECONDARIA II GRADO,5,16,16,0,0,0
202122,TV1E00200Q,SCUOLA PRIMARIA,5,49,48,1,0,1
202122,MI1M103009,SCUOLA SECONDARIA I GRADO,1,27,27,0,0,0
202122,CO1M022002,SCUOLA SECONDARIA I GRADO,3,29,28,1,0,1
202122,MOPS0N500H,SCUOLA SECONDARIA II GRADO,3,21,20,1,0,1
202122,TO1E01500D,SCUOLA PRIMARIA,3,21,21,0,0,0
202122,RM1E171007,SCUOLA PRIMARIA,4,28,25,3,1,2
202122,TV1E01100E,SCUOLA PRIMARIA,4,19,19,0,0,0
202122,RMPMBG500A,SCUOLA SECONDARIA II GRADO,2,13,11,2,1,1
202122,PA1E01800B,SCUOLA PRIMARIA,4,17,16,1,0,1
202122,CT1E00600L,SCUOLA PRIMARIA,2,10,9,1,0,1
202122,FI1E035004,SCUOLA PRIMARIA,2,33,30,3,0,3
202122,LC1E003005,SCUOLA PRIMARIA,5,41,40,1,0,1
202122,FI1E02500D,SCUOLA PRIMARIA,3,24,24,0,0,0
202122,MI1EAE500E,SCUOLA PRIMARIA,2,20,18,2,2,0
202122,CE1E04000T,SCUOLA PRIMARIA,5,37,36,1,0,1
202122,NA1E234006,SCUOLA PRIMARIA,4,20,20,0,0,0
202122,MIPSE7500I,SCUOLA SECONDARIA II GRADO,5,40,39,1,0,1
202122,MIPS09500G,SCUOLA SECONDARIA II GRADO,3,59,57,2,0,2
202122,GE1E03800C,SCUOLA PRIMARIA,5,12,8,4,0,4
202122,BGPS00500D,SCUOLA SECONDARIA II GRADO,3,27,27,0,0,0
202122,RM1M09300C,SCUOLA SECONDARIA I GRADO,2,15,11,4,0,4
202122,BSPS08500V,SCUOLA SECONDARIA II GRADO,3,24,23,1,0,1
202122,FITD01500X,SCUOLA SECONDARIA II GRADO,4,8,8,0,0,0
202122,NA1E057005,SCUOLA PRIMARIA,1,17,17,0,0,0
202122,BG1E027005,SCUOLA PRIMARIA,1,21,21,0,0,0
202122,TVRA3C5009,SCUOLA SECONDARIA II GRADO,3,26,26,0,0,0
202122,CTPM415005,SCUOLA SECONDARIA II GRADO,5,16,14,2,1,1
202122,MESD01500T,SCUOLA SECONDARIA II GRADO,5,35,35,0,0,0
202122,PASD01500G,SCUOLA SECONDARIA II GRADO,1,36,36,0,0,0
202122,SR1E00600R,SCUOLA PRIMARIA,5,15,15,0,0,0
202122,SAPS005004,SCUOLA SECONDARIA II GRADO,1,4,2,2,0,2
202122,SA1E009006,SCUOLA PRIMARIA,3,14,13,1,0,1
202122,CB1E00100B,SCUOLA PRIMARIA,5,19,18,1,0,1
202122,SSPSNU500Q,SCUOLA SECONDARIA II GRADO,3,1,1,0,0,0
202122,NA1E12300V,SCUOLA PRIMARIA,2,47,47,0,0,0
202122,MI1M06400X,SCUOLA SECONDARIA I GRADO,3,39,39,0,0,0
202122,VEPMLV5000,SCUOLA SECONDARIA II GRADO,3,20,20,0,0,0
202122,MNPL02500L,SCUOLA SECONDARIA II GRADO,5,11,11,0,0,0
202122,RMPL135004,SCUOLA SECONDARIA II GRADO,1,18,18,0,0,0
202122,RMPM17500R,SCUOLA SECONDARIA II GRADO,2,22,22,0,0,0
202122,FG1E00500G,SCUOLA PRIMARIA,3,26,26,0,0,0
202122,RN1E00900L,SCUOLA PRIMARIA,1,26,22,4,0,4
202122,FRTD00500N,SCUOLA SECONDARIA II GRADO,4,2,1,1,1,0
202122,PCTD015006,SCUOLA SECONDARIA II GRADO,4,13,13,0,0,0
202122,MI1E06000B,SCUOLA PRIMARIA,2,34,26,8,0,8
202122,PD1M00900N,SCUOLA SECONDARIA I GRADO,2,24,24,0,0,0
202122,TO1E003007,SCUOLA PRIMARIA,1,34,33,1,1,0
202122,CT1E010008,SCUOLA PRIMARIA,3,22,21,1,0,1
202122,PA1E80500Q,SCUOLA PRIMARIA,2,14,14,0,0,0
202122,BS1E01200X,SCUOLA PRIMARIA,4,25,25,0,0,0
202122,BSPLMR500P,SCUOLA SECONDARIA II GRADO,1,31,26,5,1,4
202122,REPM01500A,SCUOLA SECONDARIA II GRADO,1,12,12,0,0,0
202122,NA1E19000N,SCUOLA PRIMARIA,3,14,13,1,1,0
202122,RM1E13800G,SCUOLA PRIMARIA,2,73,72,1,0,1
202122,BO1E013005,SCUOLA PRIMARIA,3,23,23,0,0,0
202122,GERI015006,SCUOLA SECONDARIA II GRADO,5,45,44,1,0,1
202122,SATDGN500Z,SCUOLA SECONDARIA II GRADO,1,9,9,0,0,0
202122,MBPS40500C,SCUOLA SECONDARIA II GRADO,5,10,10,0,0,0
202122,TO1M05200N,SCUOLA SECONDARIA I GRADO,3,117,111,6,3,3
202122,TO1ED5500F,SCUOLA PRIMARIA,1,10,10,0,0,0
202122,NAPS25500C,SCUOLA SECONDARIA II GRADO,2,8,8,0,0,0
202122,NA1E25300G,SCUOLA PRIMARIA,2,21,21,0,0,0
202122,NATDQN500O,SCUOLA SECONDARIA II GRADO,2,3,3,0,0,0
202122,COPS04500P,SCUOLA SECONDARIA II GRADO,4,10,10,0,0,0
202122,NATD48500T,SCUOLA SECONDARIA II GRADO,3,6,6,0,0,0
202122,LT1E005008,SCUOLA PRIMARIA,1,30,30,0,0,0
202122,RG1E00700Q,SCUOLA PRIMARIA,1,15,15,0,0,0
202122,FRPC02500X,SCUOLA SECONDARIA II GRADO,2,14,14,0,0,0
202122,RE1E00500D,SCUOLA PRIMARIA,2,24,21,3,0,3
202122,MITFDH5000,SCUOLA SECONDARIA II GRADO,3,31,31,0,0,0
202122,MIPL30500D,SCUOLA SECONDARIA II GRADO,1,27,23,4,0,4
202122,RM1E157001,SCUOLA PRIMARIA,5,13,11,2,0,2
202122,AGTA6O500F,SCUOLA SECONDARIA II GRADO,5,29,29,0,0,0
202122,BO1E00100V,SCUOLA PRIMARIA,3,28,25,3,0,3
202122,TV1E01600N,SCUOLA PRIMARIA,1,23,22,1,0,1
202122,NATNCE5004,SCUOLA SECONDARIA II GRADO,4,5,5,0,0,0
202122,CT1E004001,SCUOLA PRIMARIA,1,21,19,2,0,2
202122,RMPMIO5006,SCUOLA SECONDARIA II GRADO,4,5,5,0,0,0
202122,CSPM04500A,SCUOLA SECONDARIA II GRADO,2,7,6,1,1,0
202122,PEPS005001,SCUOLA SECONDARIA II GRADO,1,20,20,0,0,0
202122,NAPMFA500Z,SCUOLA SECONDARIA II GRADO,5,70,67,3,1,2
202122,NA1E239009,SCUOLA PRIMARIA,1,11,11,0,0,0
202122,NAPM455007,SCUOLA SECONDARIA II GRADO,3,7,7,0,0,0
202122,BGPS0D500U,SCUOLA SECONDARIA II GRADO,5,38,36,2,1,1
202122,PAPS10500B,SCUOLA SECONDARIA II GRADO,3,5,5,0,0,0
202122,NA1E01100Q,SCUOLA PRIMARIA,4,14,14,0,0,0
202122,MI1E074009,SCUOLA PRIMARIA,4,30,29,1,0,1
202122,TV1E00700V,SCUOLA PRIMARIA,4,18,17,1,0,1
202122,MIPSQB5007,SCUOLA SECONDARIA II GRADO,3,26,24,2,0,2
202122,VARFIU5007,SCUOLA SECONDARIA II GRADO,1,14,12,2,0,2
202122,RM1M04600V,SCUOLA SECONDARIA I GRADO,1,45,44,1,0,1
202122,LC1M040009,SCUOLA SECONDARIA I GRADO,3,49,49,0,0,0
202122,CT1EG5500S,SCUOLA PRIMARIA,2,20,19,1,1,0
202122,PE1E002008,SCUOLA PRIMARIA,4,14,14,0,0,0
202122,PATD26500Q,SCUOLA SECONDARIA II GRADO,1,6,6,0,0,0
202122,ME1E00500G,SCUOLA PRIMARIA,1,8,8,0,0,0
202122,SA1E00700E,SCUOLA PRIMARIA,2,9,9,0,0,0
202122,CE1E049008,SCUOLA PRIMARIA,1,24,24,0,0,0
202122,CRPS00500B,SCUOLA SECONDARIA II GRADO,4,17,15,2,1,1
202122,NAPL975007,SCUOLA SECONDARIA II GRADO,3,9,9,0,0,0
202122,CR1E00300E,SCUOLA PRIMARIA,2,43,43,0,0,0
202122,MI1M07300P,SCUOLA SECONDARIA I GRADO,2,90,88,2,1,1
202122,MO1E012007,SCUOLA PRIMARIA,2,17,16,1,0,1
202122,VR1E00600P,SCUOLA PRIMARIA,1,43,41,2,0,2
202122,CZ1E45500Q,SCUOLA PRIMARIA,2,13,13,0,0,0
202122,PO1E005008,SCUOLA PRIMARIA,4,25,19,6,0,6
202122,FRTFF6500V,SCUOLA SECONDARIA II GRADO,2,4,4,0,0,0
202122,PV1E001009,SCUOLA PRIMARIA,3,25,25,0,0,0
202122,MI1E02700Q,SCUOLA PRIMARIA,3,15,15,0,0,0
202122,PD1E018007,SCUOLA PRIMARIA,3,47,43,4,1,3
202122,NA1E11700G,SCUOLA PRIMARIA,3,25,25,0,0,0
202122,CETDHG500L,SCUOLA SECONDARIA II GRADO,4,6,6,0,0,0
202122,SASD00500E,SCUOLA SECONDARIA II GRADO,4,2,2,0,0,0
202122,AN1E00500L,SCUOLA PRIMARIA,3,6,6,0,0,0
202122,NARFV15001,SCUOLA SECONDARIA II GRADO,3,10,9,1,0,1
202122,SAPS06500Q,SCUOLA SECONDARIA II GRADO,2,4,4,0,0,0
202122,BS1E025002,SCUOLA PRIMARIA,5,11,8,3,3,0
202122,SAPS9B500T,SCUOLA SECONDARIA II GRADO,2,3,3,0,0,0
202122,BS1E016007,SCUOLA PRIMARIA,1,26,26,0,0,0
202122,RC1E01100G,SCUOLA PRIMARIA,5,13,12,1,1,0
202122,MI1E11900N,SCUOLA PRIMARIA,2,24,23,1,0,1
202122,MITDOT5002,SCUOLA SECONDARIA II GRADO,4,17,17,0,0,0
202122,VAPMV0500Q,SCUOLA SECONDARIA II GRADO,3,26,25,1,0,1
202122,MB1M02400A,SCUOLA SECONDARIA I GRADO,3,68,66,2,2,0
202122,SATDVQ500D,SCUOLA SECONDARIA II GRADO,3,7,7,0,0,0
202122,TO1M050002,SCUOLA SECONDARIA I GRADO,3,54,47,7,3,4
202122,NATDPA500D,SCUOLA SECONDARIA II GRADO,1,11,10,1,0,1
202122,NATFDD500F,SCUOLA SECONDARIA II GRADO,5,81,78,3,2,1
202122,BNTD02500Q,SCUOLA SECONDARIA II GRADO,5,20,20,0,0,0
202122,NA1E148007,SCUOLA PRIMARIA,4,10,10,0,0,0
202122,TOPSQB5003,SCUOLA SECONDARIA II GRADO,2,32,27,5,3,2
202122,RGTD11500L,SCUOLA SECONDARIA II GRADO,3,4,4,0,0,0
202122,RM1E19700B,SCUOLA PRIMARIA,1,60,59,1,1,0
202122,NA1E06700Q,SCUOLA PRIMARIA,2,46,46,0,0,0
202122,NATD1E500I,SCUOLA SECONDARIA II GRADO,3,8,8,0,0,0
202122,NATN7V500I,SCUOLA SECONDARIA II GRADO,3,7,5,2,0,2
202122,PERFNA5005,SCUOLA SECONDARIA II GRADO,3,3,3,0,0,0
202122,LI1E006005,SCUOLA PRIMARIA,5,53,53,0,0,0
202122,RMTL08500Q,SCUOLA SECONDARIA II GRADO,5,62,56,6,1,5
202122,NAPS265003,SCUOLA SECONDARIA II GRADO,3,7,6,1,0,1
202122,NA1E272001,SCUOLA PRIMARIA,3,16,16,0,0,0
202122,CE1E06800N,SCUOLA PRIMARIA,1,11,11,0,0,0
202122,NA1E6E500B,SCUOLA PRIMARIA,5,11,11,0,0,0
202122,MISL04500B,SCUOLA SECONDARIA II GRADO,5,63,62,1,0,1
