ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSO,ALUNNI,ALUNNICITTADINANZAITALIANA,ALUNNICITTADINANZANONITALIANA,ALUNNICITTADINANZANONITALIANAPAESIUE,ALUNNICITTADINANZANONITALIANAPAESINONUE
202223,PGPC00500C,SCUOLA SECONDARIA II GRADO,5,5,5,0,0,0
202223,RM1E03400B,SCUOLA PRIMARIA,4,18,17,1,0,1
202223,FI1E03100R,SCUOLA PRIMARIA,1,18,18,0,0,0
202223,IM1E00600C,SCUOLA PRIMARIA,1,22,17,5,1,4
202223,BSPM6Z500C,SCUOLA SECONDARIA II GRADO,2,7,6,1,1,0
202223,PA1EDC5004,SCUOLA PRIMARIA,2,10,10,0,0,0
202223,TVPL005007,SCUOLA SECONDARIA II GRADO,1,10,9,1,0,1
202223,CORC43500S,SCUOLA SECONDARIA II GRADO,4,8,8,0,0,0
202223,CATF955004,SCUOLA SECONDARIA II GRADO,4,5,5,0,0,0
202223,FG1E01400A,SCUOLA PRIMARIA,5,17,17,0,0,0
202223,MI1E03100B,SCUOLA PRIMARIA,1,61,60,1,0,1
202223,MITL485005,SCUOLA SECONDARIA II GRADO,5,16,13,3,0,3
202223,MT1E00100E,SCUOLA PRIMARIA,3,24,23,1,1,0
202223,PZ1E002007,SCUOLA PRIMARIA,1,14,14,0,0,0
202223,VA1M01400R,SCUOLA SECONDARIA I GRADO,1,38,38,0,0,0
202223,NA1M05100B,SCUOLA SECONDARIA I GRADO,3,9,9,0,0,0
202223,TOPS125006,SCUOLA SECONDARIA II GRADO,1,1,1,0,0,0
202223,RM1E15900L,SCUOLA PRIMARIA,3,16,16,0,0,0
202223,COPSNU500Z,SCUOLA SECONDARIA II GRADO,4,9,7,2,1,1
202223,NA1E235002,SCUOLA PRIMARIA,3,20,20,0,0,0
202223,COTD105001,SCUOLA SECONDARIA II GRADO,4,13,13,0,0,0
202223,RM1E14500P,SCUOLA PRIMARIA,2,12,11,1,1,0
202223,GEPSC85001,SCUOLA SECONDARIA II GRADO,3,19,18,1,1,0
202223,RMPQ06500D,SCUOLA SECONDARIA II GRADO,4,8,8,0,0,0
202223,NATHES5002,SCUOLA SECONDARIA II GRADO,3,9,9,0,0,0
202223,PV1M00500T,SCUOLA SECONDARIA I GRADO,3,56,54,2,0,2
202223,APPC0Q500G,SCUOLA SECONDARIA II GRADO,1,2,2,0,0,0
202223,MI1E13000C,SCUOLA PRIMARIA,2,35,34,1,1,0
202223,NA1E073003,SCUOLA PRIMARIA,4,21,21,0,0,0
202223,MI1M05100T,SCUOLA SECONDARIA I GRADO,1,29,28,1,0,1
202223,SARF6Q5004,SCUOLA SECONDARIA II GRADO,3,3,2,1,0,1
202223,RM1E06300B,SCUOLA PRIMARIA,5,29,29,0,0,0
202223,FRPSD0500E,SCUOLA SECONDARIA II GRADO,4,3,3,0,0,0
202223,NA1M03300T,SCUOLA SECONDARIA I GRADO,3,27,22,5,0,5
202223,FI1E01000Q,SCUOLA PRIMARIA,5,33,32,1,1,0
202223,CO1M02500D,SCUOLA SECONDARIA I GRADO,1,27,27,0,0,0
202223,SATFH5500B,SCUOLA SECONDARIA II GRADO,4,2,2,0,0,0
202223,CN1E00300P,SCUOLA PRIMARIA,3,10,9,1,1,0
202223,BG1E013007,SCUOLA PRIMARIA,5,26,26,0,0,0
202223,AQ1E00700D,SCUOLA PRIMARIA,3,32,32,0,0,0
202223,BS1E002009,SCUOLA PRIMARIA,5,25,21,4,0,4
202223,MB1EVP500T,SCUOLA PRIMARIA,5,18,18,0,0,0
202223,PVPMF55003,SCUOLA SECONDARIA II GRADO,5,11,11,0,0,0
202223,RMPS575007,SCUOLA SECONDARIA II GRADO,5,22,22,0,0,0
202223,RM1E099006,SCUOLA PRIMARIA,3,24,23,1,0,1
202223,RE1E565000,SCUOLA PRIMARIA,1,13,10,3,1,2
202223,TV1M006008,SCUOLA SECONDARIA I GRADO,3,17,15,2,1,1
202223,RM1E07000E,SCUOLA PRIMARIA,4,36,36,0,0,0
202223,FRPM9G500T,SCUOLA SECONDARIA II GRADO,2,3,2,1,0,1
202223,LT1E006004,SCUOLA PRIMARIA,1,14,14,0,0,0
202223,LTTD01500X,SCUOLA SECONDARIA II GRADO,2,2,2,0,0,0
202223,CERVEN500Q,SCUOLA SECONDARIA II GRADO,2,9,9,0,0,0
202223,NA1E6E500B,SCUOLA PRIMARIA,3,14,14,0,0,0
202223,RM1E200002,SCUOLA PRIMARIA,4,13,13,0,0,0
202223,NATDU1500D,SCUOLA SECONDARIA II GRADO,5,64,64,0,0,0
202223,SATFIP5005,SCUOLA SECONDARIA II GRADO,5,5,4,1,0,1
202223,CE1E016001,SCUOLA PRIMARIA,2,10,8,2,1,1
202223,RMPSPL500P,SCUOLA SECONDARIA II GRADO,1,11,11,0,0,0
202223,NOSL015004,SCUOLA SECONDARIA II GRADO,3,2,2,0,0,0
202223,VAPSQ4500H,SCUOLA SECONDARIA II GRADO,3,26,26,0,0,0
202223,RMTD70500E,SCUOLA SECONDARIA II GRADO,4,21,20,1,1,0
202223,MI1E06300V,SCUOLA PRIMARIA,3,17,9,8,1,7
202223,SAPM3S500H,SCUOLA SECONDARIA II GRADO,3,5,5,0,0,0
202223,RM1E02000D,SCUOLA PRIMARIA,5,22,22,0,0,0
202223,BG1E01200B,SCUOLA PRIMARIA,3,39,38,1,0,1
202223,MI1E00800A,SCUOLA PRIMARIA,3,54,53,1,0,1
202223,BOPM8F500M,SCUOLA SECONDARIA II GRADO,1,16,15,1,0,1
202223,PTPS3N5004,SCUOLA SECONDARIA II GRADO,2,29,28,1,0,1
202223,RM1E065003,SCUOLA PRIMARIA,3,30,30,0,0,0
202223,BS1M00300A,SCUOLA SECONDARIA I GRADO,2,34,33,1,0,1
202223,PA1E02900T,SCUOLA PRIMARIA,4,22,20,2,0,2
202223,AVTDAS5006,SCUOLA SECONDARIA II GRADO,2,2,2,0,0,0
202223,PAPM4U500C,SCUOLA SECONDARIA II GRADO,4,3,3,0,0,0
202223,FIPLV0500F,SCUOLA SECONDARIA II GRADO,4,5,5,0,0,0
202223,MIPLVI500L,SCUOLA SECONDARIA II GRADO,3,19,19,0,0,0
202223,NA1E12000B,SCUOLA PRIMARIA,4,10,8,2,0,2
202223,TO1M05100T,SCUOLA SECONDARIA I GRADO,3,36,22,14,6,8
202223,MCPM00500L,SCUOLA SECONDARIA II GRADO,1,21,21,0,0,0
202223,RM1M02700D,SCUOLA SECONDARIA I GRADO,1,23,21,2,0,2
202223,MN1E00300Q,SCUOLA PRIMARIA,1,38,38,0,0,0
202223,MO1E00900B,SCUOLA PRIMARIA,4,24,22,2,0,2
202223,PVPS775003,SCUOLA SECONDARIA II GRADO,4,17,17,0,0,0
202223,MI1EBF500V,SCUOLA PRIMARIA,4,23,23,0,0,0
202223,NAPMS6500L,SCUOLA SECONDARIA II GRADO,4,11,11,0,0,0
202223,ME1M004001,SCUOLA SECONDARIA I GRADO,3,13,13,0,0,0
202223,IM1E00400R,SCUOLA PRIMARIA,3,22,21,1,0,1
202223,BS1EUE5000,SCUOLA PRIMARIA,2,8,8,0,0,0
202223,PR1E00300Q,SCUOLA PRIMARIA,5,14,13,1,0,1
202223,PAPC1H500H,SCUOLA SECONDARIA II GRADO,3,13,13,0,0,0
202223,MIPC075007,SCUOLA SECONDARIA II GRADO,3,36,36,0,0,0
202223,TOPL11500A,SCUOLA SECONDARIA II GRADO,4,11,11,0,0,0
202223,PATFCO500Z,SCUOLA SECONDARIA II GRADO,3,7,7,0,0,0
202223,VRPS3P500M,SCUOLA SECONDARIA II GRADO,1,24,24,0,0,0
202223,NAPSAV500Q,SCUOLA SECONDARIA II GRADO,4,4,4,0,0,0
202223,CA1E00200L,SCUOLA PRIMARIA,4,18,18,0,0,0
202223,NATD2T5008,SCUOLA SECONDARIA II GRADO,3,3,3,0,0,0
202223,PVSLMT5003,SCUOLA SECONDARIA II GRADO,1,11,10,1,0,1
202223,MI1M00100R,SCUOLA SECONDARIA I GRADO,1,100,100,0,0,0
202223,NA1E078006,SCUOLA PRIMARIA,4,21,19,2,0,2
202223,TV1E01100E,SCUOLA PRIMARIA,1,24,24,0,0,0
202223,CTTF01500P,SCUOLA SECONDARIA II GRADO,5,8,8,0,0,0
202223,MITD11500B,SCUOLA SECONDARIA II GRADO,2,2,1,1,0,1
202223,TO1M048002,SCUOLA SECONDARIA I GRADO,2,46,40,6,1,5
202223,NA1E13300D,SCUOLA PRIMARIA,2,20,20,0,0,0
202223,RMPLB3500E,SCUOLA SECONDARIA II GRADO,2,1,1,0,0,0
202223,APTD5L500H,SCUOLA SECONDARIA II GRADO,1,3,3,0,0,0
202223,BG1E030001,SCUOLA PRIMARIA,1,49,46,3,1,2
202223,MIPS535008,SCUOLA SECONDARIA II GRADO,1,13,11,2,0,2
202223,RM1M07200B,SCUOLA SECONDARIA I GRADO,2,4,3,1,0,1
202223,MBPL73500N,SCUOLA SECONDARIA II GRADO,2,8,8,0,0,0
202223,RM1E19700B,SCUOLA PRIMARIA,4,63,62,1,0,1
202223,RM1E03900E,SCUOLA PRIMARIA,4,18,18,0,0,0
202223,SRPS52500Q,SCUOLA SECONDARIA II GRADO,4,10,9,1,0,1
202223,NO1M00900X,SCUOLA SECONDARIA I GRADO,2,66,63,3,0,3
202223,SARFD1500N,SCUOLA SECONDARIA II GRADO,3,1,1,0,0,0
202223,FR1E001009,SCUOLA PRIMARIA,4,26,26,0,0,0
202223,SA1E020001,SCUOLA PRIMARIA,1,19,19,0,0,0
202223,CERHD15005,SCUOLA SECONDARIA II GRADO,5,186,180,6,4,2
202223,RNPC015002,SCUOLA SECONDARIA II GRADO,2,15,15,0,0,0
202223,PS1E00500V,SCUOLA PRIMARIA,4,27,27,0,0,0
202223,PO1E00300L,SCUOLA PRIMARIA,5,46,34,12,0,12
202223,NARHM0500C,SCUOLA SECONDARIA II GRADO,2,3,3,0,0,0
202223,RMPME45007,SCUOLA SECONDARIA II GRADO,3,8,8,0,0,0
202223,FIPS04500X,SCUOLA SECONDARIA II GRADO,5,30,30,0,0,0
202223,NA1E094004,SCUOLA PRIMARIA,3,11,11,0,0,0
202223,RCTDBT500S,SCUOLA SECONDARIA II GRADO,3,13,13,0,0,0
202223,CR1E00200P,SCUOLA PRIMARIA,3,16,15,1,0,1
202223,CR1M00200X,SCUOLA SECONDARIA I GRADO,3,42,40,2,0,2
202223,BATD105005,SCUOLA SECONDARIA II GRADO,1,6,6,0,0,0
202223,CA1E01000G,SCUOLA PRIMARIA,4,22,19,3,0,3
202223,CA1M013008,SCUOLA SECONDARIA I GRADO,1,20,20,0,0,0
202223,VETFO1500N,SCUOLA SECONDARIA II GRADO,5,9,9,0,0,0
202223,PERFNA5005,SCUOLA SECONDARIA II GRADO,2,1,1,0,0,0
202223,VA1E02200E,SCUOLA PRIMARIA,5,37,37,0,0,0
202223,BG1M002002,SCUOLA SECONDARIA I GRADO,2,23,23,0,0,0
202223,CT1ET9500Z,SCUOLA PRIMARIA,1,24,23,1,0,1
202223,BSPLPI500F,SCUOLA SECONDARIA II GRADO,3,15,15,0,0,0
202223,NA1E04600P,SCUOLA PRIMARIA,5,19,17,2,0,2
202223,COSL035001,SCUOLA SECONDARIA II GRADO,5,30,27,3,0,3
202223,VR1M00700Q,SCUOLA SECONDARIA I GRADO,1,64,61,3,0,3
202223,RM1E10700X,SCUOLA PRIMARIA,1,29,28,1,0,1
202223,FIPMRR500G,SCUOLA SECONDARIA II GRADO,5,14,13,1,0,1
202223,RM1M05000E,SCUOLA SECONDARIA I GRADO,1,27,27,0,0,0
202223,NA1E100006,SCUOLA PRIMARIA,2,28,26,2,0,2
202223,RM1M114008,SCUOLA SECONDARIA I GRADO,3,43,39,4,2,2
202223,CR1E006002,SCUOLA PRIMARIA,4,16,16,0,0,0
202223,NATL95500B,SCUOLA SECONDARIA II GRADO,5,55,52,3,1,2
202223,SA1MR95005,SCUOLA SECONDARIA I GRADO,1,5,5,0,0,0
202223,CA1E020006,SCUOLA PRIMARIA,2,26,24,2,1,1
202223,RMTFNG5000,SCUOLA SECONDARIA II GRADO,4,5,5,0,0,0
202223,MB1E05000N,SCUOLA PRIMARIA,1,71,70,1,0,1
202223,PEPMPL500U,SCUOLA SECONDARIA II GRADO,4,22,18,4,1,3
202223,VI1E00900T,SCUOLA PRIMARIA,3,25,25,0,0,0
202223,PG1E00400E,SCUOLA PRIMARIA,5,13,12,1,1,0
202223,CE1E02500Q,SCUOLA PRIMARIA,5,8,6,2,0,2
202223,SV1M00500B,SCUOLA SECONDARIA I GRADO,1,20,19,1,0,1
202223,NA1E23200E,SCUOLA PRIMARIA,1,10,10,0,0,0
202223,NATFFL500P,SCUOLA SECONDARIA II GRADO,3,8,8,0,0,0
202223,NATF15500N,SCUOLA SECONDARIA II GRADO,3,24,24,0,0,0
202223,BNTDHO5008,SCUOLA SECONDARIA II GRADO,4,4,4,0,0,0
202223,MIPLGB500O,SCUOLA SECONDARIA II GRADO,5,12,12,0,0,0
202223,NA1E15500A,SCUOLA PRIMARIA,1,15,15,0,0,0
202223,VRPM01500Q,SCUOLA SECONDARIA II GRADO,1,32,31,1,1,0
202223,VR1M02900L,SCUOLA SECONDARIA I GRADO,2,37,35,2,0,2
202223,SATF6H500T,SCUOLA SECONDARIA II GRADO,5,65,57,8,2,6
202223,MIPSN6500B,SCUOLA SECONDARIA II GRADO,3,11,11,0,0,0
202223,TVPSN55005,SCUOLA SECONDARIA II GRADO,1,21,21,0,0,0
202223,TATDI4500D,SCUOLA SECONDARIA II GRADO,5,20,20,0,0,0
202223,LI1E00200T,SCUOLA PRIMARIA,1,24,24,0,0,0
202223,CS1E008005,SCUOLA PRIMARIA,2,14,14,0,0,0
202223,RMPL085008,SCUOLA SECONDARIA II GRADO,3,20,19,1,0,1
202223,RGPS98500R,SCUOLA SECONDARIA II GRADO,3,2,2,0,0,0
202223,MB1E05500R,SCUOLA PRIMARIA,2,31,27,4,0,4
202223,RG1E00300C,SCUOLA PRIMARIA,3,20,20,0,0,0
202223,PEPS995008,SCUOLA SECONDARIA II GRADO,4,2,2,0,0,0
202223,CTTD145005,SCUOLA SECONDARIA II GRADO,5,21,21,0,0,0
202223,ME1EOF500O,SCUOLA PRIMARIA,3,33,33,0,0,0
202223,MIPSZS500P,SCUOLA SECONDARIA II GRADO,4,39,39,0,0,0
202223,VAPS06500N,SCUOLA SECONDARIA II GRADO,4,20,20,0,0,0
202223,BS1M00600T,SCUOLA SECONDARIA I GRADO,2,73,73,0,0,0
202223,TO1ED5500F,SCUOLA PRIMARIA,5,18,18,0,0,0
202223,PATD475004,SCUOLA SECONDARIA II GRADO,5,29,29,0,0,0
202223,MI1E08100C,SCUOLA PRIMARIA,5,14,10,4,0,4
202223,VRPSI5500C,SCUOLA SECONDARIA II GRADO,5,30,30,0,0,0
202223,CSTDIB500Z,SCUOLA SECONDARIA II GRADO,2,8,8,0,0,0
202223,PA1E007001,SCUOLA PRIMARIA,5,11,11,0,0,0
202223,MB1M017007,SCUOLA SECONDARIA I GRADO,2,69,69,0,0,0
202223,MIPSQ55000,SCUOLA SECONDARIA II GRADO,3,22,22,0,0,0
202223,NATFTA500I,SCUOLA SECONDARIA II GRADO,5,100,100,0,0,0
202223,TO1E00100G,SCUOLA PRIMARIA,5,65,64,1,0,1
202223,CS1E00400T,SCUOLA PRIMARIA,5,10,10,0,0,0
202223,SI1E003001,SCUOLA PRIMARIA,3,14,14,0,0,0
202223,VA1M012005,SCUOLA SECONDARIA I GRADO,2,91,90,1,0,1
202223,NARH4C5006,SCUOLA SECONDARIA II GRADO,5,67,67,0,0,0
202223,VC1E00100P,SCUOLA PRIMARIA,4,7,3,4,0,4
202223,BG1M01900B,SCUOLA SECONDARIA I GRADO,3,69,68,1,1,0
202223,CTPS10500V,SCUOLA SECONDARIA II GRADO,3,10,10,0,0,0
202223,NA1E04100G,SCUOLA PRIMARIA,3,64,63,1,0,1
202223,PDPS035006,SCUOLA SECONDARIA II GRADO,1,19,17,2,1,1
202223,CE1E00300V,SCUOLA PRIMARIA,2,19,19,0,0,0
202223,COPL08500X,SCUOLA SECONDARIA II GRADO,5,29,24,5,2,3
202223,UD1M00600L,SCUOLA SECONDARIA I GRADO,1,78,76,2,0,2
202223,APTFOR5004,SCUOLA SECONDARIA II GRADO,4,15,14,1,0,1
202223,MC1M8S500G,SCUOLA SECONDARIA I GRADO,1,18,17,1,1,0
202223,MN1E00300Q,SCUOLA PRIMARIA,2,32,30,2,2,0
202223,CAPS005009,SCUOLA SECONDARIA II GRADO,5,17,16,1,0,1
202223,AGTD2M5007,SCUOLA SECONDARIA II GRADO,3,7,7,0,0,0
202223,RM1E09600P,SCUOLA PRIMARIA,5,33,33,0,0,0
202223,TO1E02200L,SCUOLA PRIMARIA,3,18,17,1,0,1
202223,RM1M01200Q,SCUOLA SECONDARIA I GRADO,2,55,55,0,0,0
202223,MERHH5500F,SCUOLA SECONDARIA II GRADO,1,1,1,0,0,0
202223,VA1E003005,SCUOLA PRIMARIA,4,14,14,0,0,0
202223,SATD27500X,SCUOLA SECONDARIA II GRADO,3,3,3,0,0,0
202223,LC1E00100D,SCUOLA PRIMARIA,1,15,14,1,0,1
