ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSOCLASSE,CLASSI,ALUNNIMASCHI,ALUNNIFEMMINE
201718,TOPS125006,SCUOLA SECONDARIA II GRADO,4,1,1,1
201718,RM1E15900L,SCUOLA PRIMARIA,2,1,10,14
201718,REPM01500A,SCUOLA SECONDARIA II GRADO,4,1,10,18
201718,MI1M01700A,SCUOLA SECONDARIA I GRADO,2,2,25,19
201718,NA1E193005,SCUOLA PRIMARIA,1,1,7,6
201718,RM1MZQ500O,SCUOLA SECONDARIA I GRADO,1,1,6,9
201718,LI1E00400D,SCUOLA PRIMARIA,2,1,12,8
201718,NATD255008,SCUOLA SECONDARIA II GRADO,1,1,4,10
201718,TV1E01200A,SCUOLA PRIMARIA,4,1,5,7
201718,CT1E003005,SCUOLA PRIMARIA,1,1,5,10
201718,VTPMI8500B,SCUOLA SECONDARIA II GRADO,1,1,3,1
201718,MIPS28500P,SCUOLA SECONDARIA II GRADO,4,1,7,7
201718,NATLGU500N,SCUOLA SECONDARIA II GRADO,2,1,7,0
201718,FR1M003006,SCUOLA SECONDARIA I GRADO,3,1,9,3
201718,BSTF4M5001,SCUOLA SECONDARIA II GRADO,2,2,4,0
201718,MIPS09500G,SCUOLA SECONDARIA II GRADO,5,3,30,12
201718,BGPSRR5006,SCUOLA SECONDARIA II GRADO,4,1,20,7
201718,VE1M01200G,SCUOLA SECONDARIA I GRADO,3,1,9,9
201718,NAPM31500X,SCUOLA SECONDARIA II GRADO,5,1,10,15
201718,TO1M004008,SCUOLA SECONDARIA I GRADO,1,2,35,28
201718,CE1E022008,SCUOLA PRIMARIA,4,1,17,15
201718,TOPS105001,SCUOLA SECONDARIA II GRADO,1,4,65,27
201718,RMPC255008,SCUOLA SECONDARIA II GRADO,5,1,11,5
201718,SATFP85002,SCUOLA SECONDARIA II GRADO,4,1,2,0
201718,VR1E016009,SCUOLA PRIMARIA,5,1,0,14
201718,BI1E00100N,SCUOLA PRIMARIA,1,1,7,6
201718,BGTD1D5000,SCUOLA SECONDARIA II GRADO,1,1,5,4
201718,FIPS04500X,SCUOLA SECONDARIA II GRADO,5,2,25,8
201718,TATL015002,SCUOLA SECONDARIA II GRADO,1,1,2,0
201718,NA1E052002,SCUOLA PRIMARIA,5,1,4,7
201718,CS1M00100G,SCUOLA SECONDARIA I GRADO,2,1,11,8
201718,VBPM03500D,SCUOLA SECONDARIA II GRADO,2,2,10,12
201718,TO1E03700A,SCUOLA PRIMARIA,4,2,27,26
201718,NA1E030005,SCUOLA PRIMARIA,1,1,8,4
201718,CE1EBT500B,SCUOLA PRIMARIA,4,1,3,3
201718,VARFIU5007,SCUOLA SECONDARIA II GRADO,1,1,4,8
201718,CS1E00400T,SCUOLA PRIMARIA,1,1,3,2
201718,TVPL005007,SCUOLA SECONDARIA II GRADO,3,1,4,5
201718,FG1E015006,SCUOLA PRIMARIA,1,1,9,12
201718,PA1E006005,SCUOLA PRIMARIA,4,1,13,7
201718,RMPC24500N,SCUOLA SECONDARIA II GRADO,5,1,5,5
201718,CTTDG7500Z,SCUOLA SECONDARIA II GRADO,4,1,1,1
201718,PA1M01900C,SCUOLA SECONDARIA I GRADO,3,3,36,25
201718,SATFNA500F,SCUOLA SECONDARIA II GRADO,4,1,3,6
201718,VR1E00700E,SCUOLA PRIMARIA,1,2,17,19
201718,VR1E00600P,SCUOLA PRIMARIA,2,1,14,11
201718,NA1E121007,SCUOLA PRIMARIA,4,1,12,8
201718,ME1E01300E,SCUOLA PRIMARIA,3,1,6,3
201718,CE1E008002,SCUOLA PRIMARIA,2,1,13,5
201718,TARI00500A,SCUOLA SECONDARIA II GRADO,4,1,8,2
201718,RM1E04200A,SCUOLA PRIMARIA,2,1,15,8
201718,NAPC05500G,SCUOLA SECONDARIA II GRADO,5,1,8,6
201718,RM1E00800V,SCUOLA PRIMARIA,4,1,9,8
201718,CE1E04800C,SCUOLA PRIMARIA,5,1,8,7
201718,RM1E09700E,SCUOLA PRIMARIA,1,2,20,18
201718,NARHA8500Q,SCUOLA SECONDARIA II GRADO,3,1,4,6
201718,AV1E007009,SCUOLA PRIMARIA,4,2,26,17
201718,CE1ECZ5004,SCUOLA PRIMARIA,1,1,7,4
201718,VAPSVA500Z,SCUOLA SECONDARIA II GRADO,2,1,9,4
201718,MI1E08100C,SCUOLA PRIMARIA,4,1,5,11
201718,NOSL015004,SCUOLA SECONDARIA II GRADO,2,1,0,3
201718,VRPL06500E,SCUOLA SECONDARIA II GRADO,4,1,9,14
201718,MI1M098003,SCUOLA SECONDARIA I GRADO,3,3,40,51
201718,PA1M01700R,SCUOLA SECONDARIA I GRADO,1,1,5,12
201718,RMPMIO5006,SCUOLA SECONDARIA II GRADO,1,1,2,5
201718,FIPS00500D,SCUOLA SECONDARIA II GRADO,4,1,7,2
201718,PD1E018007,SCUOLA PRIMARIA,1,2,25,22
201718,FI1E01000Q,SCUOLA PRIMARIA,4,2,18,25
201718,RM1E05400L,SCUOLA PRIMARIA,3,2,20,21
201718,LCRFHO5008,SCUOLA SECONDARIA II GRADO,2,1,8,2
201718,MITD125002,SCUOLA SECONDARIA II GRADO,1,1,13,7
201718,GERI015006,SCUOLA SECONDARIA II GRADO,4,3,1,56
201718,ARPM015009,SCUOLA SECONDARIA II GRADO,3,1,1,9
201718,MI1E083004,SCUOLA PRIMARIA,4,2,24,27
201718,PA1E01000R,SCUOLA PRIMARIA,2,1,12,16
201718,KR1M003002,SCUOLA SECONDARIA I GRADO,1,1,3,2
201718,TV1E00400B,SCUOLA PRIMARIA,2,3,46,28
201718,SSPS02500V,SCUOLA SECONDARIA II GRADO,5,1,12,2
201718,MI1E01500D,SCUOLA PRIMARIA,4,2,22,14
201718,BG1E022002,SCUOLA PRIMARIA,5,1,5,7
201718,TO1M03500X,SCUOLA SECONDARIA I GRADO,1,1,12,3
201718,CTPS10500V,SCUOLA SECONDARIA II GRADO,3,1,4,3
201718,RMPLI6500I,SCUOLA SECONDARIA II GRADO,1,1,5,2
201718,AV1E00500N,SCUOLA PRIMARIA,2,1,8,5
201718,CT1E016007,SCUOLA PRIMARIA,3,1,7,15
201718,RM1E21400X,SCUOLA PRIMARIA,5,1,7,12
201718,UD1E001008,SCUOLA PRIMARIA,3,1,6,13
201718,NATD0C5008,SCUOLA SECONDARIA II GRADO,1,1,5,0
201718,LC1E008008,SCUOLA PRIMARIA,3,1,7,7
201718,PGPC00500C,SCUOLA SECONDARIA II GRADO,4,1,1,2
201718,AQ1E00100E,SCUOLA PRIMARIA,3,1,8,10
201718,NA1E25300G,SCUOLA PRIMARIA,3,1,10,10
201718,RM1E08700X,SCUOLA PRIMARIA,5,1,13,6
201718,PA1E035005,SCUOLA PRIMARIA,3,2,28,17
201718,BO1E00300E,SCUOLA PRIMARIA,3,1,10,12
201718,CE1E03500A,SCUOLA PRIMARIA,5,1,10,12
201718,LT1E005008,SCUOLA PRIMARIA,1,2,15,20
201718,RMPL39500D,SCUOLA SECONDARIA II GRADO,3,1,6,11
201718,CTPS125004,SCUOLA SECONDARIA II GRADO,3,1,2,0
201718,NA1ESQ5001,SCUOLA PRIMARIA,4,1,3,2
201718,RM1E155009,SCUOLA PRIMARIA,5,2,25,24
201718,GEPS09500T,SCUOLA SECONDARIA II GRADO,5,1,19,4
201718,CT1E03400R,SCUOLA PRIMARIA,2,1,7,5
201718,VAPMV0500Q,SCUOLA SECONDARIA II GRADO,1,1,4,12
201718,BS1M01400R,SCUOLA SECONDARIA I GRADO,2,2,20,29
201718,GE1M03100V,SCUOLA SECONDARIA I GRADO,3,1,10,10
201718,RMTF18500C,SCUOLA SECONDARIA II GRADO,1,1,6,0
201718,SAPSNV500C,SCUOLA SECONDARIA II GRADO,5,2,37,10
201718,RM1E085008,SCUOLA PRIMARIA,1,1,12,6
201718,PA1E034009,SCUOLA PRIMARIA,2,1,2,10
201718,RC1E00800Q,SCUOLA PRIMARIA,5,1,13,6
201718,BGPS135006,SCUOLA SECONDARIA II GRADO,3,1,5,3
201718,BGTFF0500O,SCUOLA SECONDARIA II GRADO,3,1,15,2
201718,NA1E05000A,SCUOLA PRIMARIA,4,1,3,8
201718,TOPLRN500U,SCUOLA SECONDARIA II GRADO,2,1,0,4
201718,RMPS18500A,SCUOLA SECONDARIA II GRADO,1,1,5,0
201718,NA1E285003,SCUOLA PRIMARIA,2,1,8,11
201718,NA1E01900A,SCUOLA PRIMARIA,1,2,13,12
201718,VAPMCL500Q,SCUOLA SECONDARIA II GRADO,5,1,3,9
201718,REPS00500P,SCUOLA SECONDARIA II GRADO,3,1,5,6
201718,CS1E008005,SCUOLA PRIMARIA,2,1,3,13
201718,RMTF115006,SCUOLA SECONDARIA II GRADO,4,1,7,0
201718,CERH4F500L,SCUOLA SECONDARIA II GRADO,4,1,3,2
201718,BS1E01900P,SCUOLA PRIMARIA,1,1,14,14
201718,VTTD015005,SCUOLA SECONDARIA II GRADO,5,2,34,14
201718,TV1E005007,SCUOLA PRIMARIA,3,1,17,9
201718,RM1ES55005,SCUOLA PRIMARIA,2,1,8,9
201718,BOPSFU500P,SCUOLA SECONDARIA II GRADO,4,1,17,4
201718,ME1EOF500O,SCUOLA PRIMARIA,5,2,21,13
201718,TP1E004001,SCUOLA PRIMARIA,1,1,5,8
201718,TAPS02500A,SCUOLA SECONDARIA II GRADO,3,1,10,2
201718,RE1E008001,SCUOLA PRIMARIA,1,2,24,28
201718,TO1E03400V,SCUOLA PRIMARIA,2,2,25,26
201718,TOPS09500G,SCUOLA SECONDARIA II GRADO,4,2,29,12
201718,CTPS09500D,SCUOLA SECONDARIA II GRADO,4,1,3,1
201718,VAPSOR500F,SCUOLA SECONDARIA II GRADO,4,1,16,0
201718,RMPL035007,SCUOLA SECONDARIA II GRADO,4,1,4,1
201718,NOPS03500C,SCUOLA SECONDARIA II GRADO,2,2,39,16
201718,NATD8F500U,SCUOLA SECONDARIA II GRADO,4,1,1,1
201718,NA1E16000T,SCUOLA PRIMARIA,2,1,4,6
201718,MI1E047001,SCUOLA PRIMARIA,4,3,36,42
201718,CO1E00300B,SCUOLA PRIMARIA,1,2,29,26
201718,ME1M01200X,SCUOLA SECONDARIA I GRADO,1,1,5,3
201718,BGPS065005,SCUOLA SECONDARIA II GRADO,3,1,12,9
201718,RMPS56500L,SCUOLA SECONDARIA II GRADO,4,1,3,1
201718,PD1E01500Q,SCUOLA PRIMARIA,1,1,3,7
201718,PATL00500R,SCUOLA SECONDARIA II GRADO,4,1,1,1
201718,BSPMS9500M,SCUOLA SECONDARIA II GRADO,2,2,24,7
201718,PS1E00100G,SCUOLA PRIMARIA,1,1,9,14
201718,VR1M01700A,SCUOLA SECONDARIA I GRADO,1,2,29,22
201718,NA1E14700B,SCUOLA PRIMARIA,4,1,12,7
201718,SATFNA500F,SCUOLA SECONDARIA II GRADO,5,2,22,9
201718,SA1E02900B,SCUOLA PRIMARIA,3,2,13,18
201718,CTPC01500D,SCUOLA SECONDARIA II GRADO,2,1,0,6
201718,PN1E002004,SCUOLA PRIMARIA,1,1,16,9
201718,BO1E01500R,SCUOLA PRIMARIA,1,2,20,25
201718,MI1M056001,SCUOLA SECONDARIA I GRADO,2,2,20,10
201718,BGTL075002,SCUOLA SECONDARIA II GRADO,5,1,4,1
201718,GE1E02800T,SCUOLA PRIMARIA,4,1,8,8
201718,MI1E025004,SCUOLA PRIMARIA,1,2,30,17
201718,NAPS18500B,SCUOLA SECONDARIA II GRADO,1,1,3,5
201718,FI1E014003,SCUOLA PRIMARIA,5,1,13,6
201718,VATFME500R,SCUOLA SECONDARIA II GRADO,1,1,6,0
201718,BSPS13500P,SCUOLA SECONDARIA II GRADO,1,1,3,4
201718,CE1E045001,SCUOLA PRIMARIA,2,1,10,7
201718,AQ1E003006,SCUOLA PRIMARIA,4,1,10,14
201718,IM1E003001,SCUOLA PRIMARIA,5,1,3,9
201718,PR1E01000V,SCUOLA PRIMARIA,3,2,25,28
201718,RM1E21100C,SCUOLA PRIMARIA,4,1,11,5
201718,BSPM4P500U,SCUOLA SECONDARIA II GRADO,3,1,10,13
201718,RCTDAM500N,SCUOLA SECONDARIA II GRADO,5,1,14,10
201718,PA1M01100T,SCUOLA SECONDARIA I GRADO,2,1,12,9
201718,RM1M09100R,SCUOLA SECONDARIA I GRADO,1,2,31,22
201718,PG1EPF500P,SCUOLA PRIMARIA,3,1,14,5
201718,TV1E00100X,SCUOLA PRIMARIA,4,1,8,11
201718,NATF215004,SCUOLA SECONDARIA II GRADO,5,2,44,8
201718,PE1M00200D,SCUOLA SECONDARIA I GRADO,2,1,4,6
201718,RM1E03800P,SCUOLA PRIMARIA,2,1,1,4
201718,FI1E02500D,SCUOLA PRIMARIA,3,1,16,5
201718,AQ1E00500T,SCUOLA PRIMARIA,3,1,8,19
201718,VRPS055005,SCUOLA SECONDARIA II GRADO,3,2,43,11
201718,TVPC48500H,SCUOLA SECONDARIA II GRADO,2,1,3,12
201718,LTPSLH500H,SCUOLA SECONDARIA II GRADO,3,2,15,5
201718,NA1E07000G,SCUOLA PRIMARIA,5,1,7,8
201718,FG1M002009,SCUOLA SECONDARIA I GRADO,2,1,14,11
201718,BS1M018004,SCUOLA SECONDARIA I GRADO,2,1,10,13
201718,GEPS035006,SCUOLA SECONDARIA II GRADO,2,2,13,7
201718,RM1M08500D,SCUOLA SECONDARIA I GRADO,2,1,13,13
201718,PA1E013008,SCUOLA PRIMARIA,3,1,6,6
201718,MIPSUD500O,SCUOLA SECONDARIA II GRADO,2,1,18,6
201718,BS1E00100D,SCUOLA PRIMARIA,4,1,14,12
201718,FI1M00500D,SCUOLA SECONDARIA I GRADO,2,1,16,8
201718,VEPC02500E,SCUOLA SECONDARIA II GRADO,2,1,2,3
201718,SS1E01000X,SCUOLA PRIMARIA,1,1,5,8
201718,RM1E007003,SCUOLA PRIMARIA,3,1,14,12
201718,CTTD08500P,SCUOLA SECONDARIA II GRADO,3,1,0,6
201718,NA1E28100Q,SCUOLA PRIMARIA,4,2,21,13
201718,TO1M042003,SCUOLA SECONDARIA I GRADO,1,2,15,25
201718,SR1E003009,SCUOLA PRIMARIA,1,1,7,4
201718,SA1E020001,SCUOLA PRIMARIA,3,1,9,9
201718,NATHNS500B,SCUOLA SECONDARIA II GRADO,2,1,3,0
201718,CTPL17500X,SCUOLA SECONDARIA II GRADO,5,1,6,10
201718,TV1M01000X,SCUOLA SECONDARIA I GRADO,3,2,19,18
201718,PA1E01000R,SCUOLA PRIMARIA,5,1,8,12
201718,CORA025003,SCUOLA SECONDARIA II GRADO,2,1,16,1
201718,CETD15500D,SCUOLA SECONDARIA II GRADO,1,1,1,2
201718,MI1E06000B,SCUOLA PRIMARIA,3,2,37,22
201718,GE1E01700B,SCUOLA PRIMARIA,1,1,5,10
201718,RM1E072006,SCUOLA PRIMARIA,3,1,17,13
201718,CR1M00300Q,SCUOLA SECONDARIA I GRADO,1,3,31,28
201718,FI1M008001,SCUOLA SECONDARIA I GRADO,1,1,11,13
201718,BG1E021006,SCUOLA PRIMARIA,4,1,8,13
201718,MITD08500R,SCUOLA SECONDARIA II GRADO,4,1,10,1
201718,RM1E01800D,SCUOLA PRIMARIA,2,1,10,9
201718,TO1M039007,SCUOLA SECONDARIA I GRADO,2,5,77,70
201718,RE1M00600E,SCUOLA SECONDARIA I GRADO,3,2,14,14
201718,RM1E155009,SCUOLA PRIMARIA,1,2,19,17
201718,SA1E011006,SCUOLA PRIMARIA,4,1,6,16
201718,RM1MHD500Z,SCUOLA SECONDARIA I GRADO,2,1,4,4
201718,MIPC06500L,SCUOLA SECONDARIA II GRADO,4,1,8,20
201718,NATDB75009,SCUOLA SECONDARIA II GRADO,3,1,0,1
201718,VTPLR35005,SCUOLA SECONDARIA II GRADO,5,1,7,8
201718,SV1E00300E,SCUOLA PRIMARIA,2,1,14,15
201718,NA1E00400L,SCUOLA PRIMARIA,3,1,6,2
201718,RMPS54500B,SCUOLA SECONDARIA II GRADO,1,1,7,4
201718,TO1ED5500F,SCUOLA PRIMARIA,2,1,5,9
201718,CT1E03900X,SCUOLA PRIMARIA,5,1,13,5
201718,NA1E17900V,SCUOLA PRIMARIA,1,1,4,11
201718,VI1M01500A,SCUOLA SECONDARIA I GRADO,1,1,16,5
201718,RNTL025002,SCUOLA SECONDARIA II GRADO,3,1,2,0
201718,NARHQN500D,SCUOLA SECONDARIA II GRADO,2,1,10,4
201718,VRPM01500Q,SCUOLA SECONDARIA II GRADO,1,1,6,4
201718,SA1E02300C,SCUOLA PRIMARIA,4,1,10,10
201718,BO1E01700C,SCUOLA PRIMARIA,3,2,19,21
201718,VT1E002002,SCUOLA PRIMARIA,5,1,13,10
201718,AL1M006003,SCUOLA SECONDARIA I GRADO,1,2,18,23
201718,VT1E00300T,SCUOLA PRIMARIA,2,1,7,12
201718,SSTL01500E,SCUOLA SECONDARIA II GRADO,4,1,0,1
201718,CA1E012007,SCUOLA PRIMARIA,1,2,19,20
201718,BS1E01900P,SCUOLA PRIMARIA,3,1,8,17
201718,RMPS525006,SCUOLA SECONDARIA II GRADO,5,1,4,3
201718,NAPS05500P,SCUOLA SECONDARIA II GRADO,4,1,10,1
201718,TO1E05000R,SCUOLA PRIMARIA,2,1,9,7
201718,CTTN01500A,SCUOLA SECONDARIA II GRADO,2,1,1,2
201718,NARFV15001,SCUOLA SECONDARIA II GRADO,3,1,0,6
201718,IM1M004002,SCUOLA SECONDARIA I GRADO,1,1,10,13
201718,MI1E02800G,SCUOLA PRIMARIA,1,2,23,26
201718,VR1E00500V,SCUOLA PRIMARIA,2,1,7,12
201718,NA1E119007,SCUOLA PRIMARIA,1,1,7,8
201718,RM1M06200R,SCUOLA SECONDARIA I GRADO,3,1,15,12
201718,PA1E04205D,SCUOLA PRIMARIA,2,1,4,4
201718,CA1E013003,SCUOLA PRIMARIA,4,1,15,15
201718,NAPQ08500Q,SCUOLA SECONDARIA II GRADO,5,1,0,9
201718,TARF2M500U,SCUOLA SECONDARIA II GRADO,5,1,9,14
201718,RM1E04100E,SCUOLA PRIMARIA,4,1,9,8
201718,AQ1E00700D,SCUOLA PRIMARIA,1,1,9,21
201718,VARI005007,SCUOLA SECONDARIA II GRADO,2,1,3,1
201718,RMPLNG500S,SCUOLA SECONDARIA II GRADO,2,1,2,7
201718,RMRF9P500F,SCUOLA SECONDARIA II GRADO,1,1,1,5
201718,VA1E010008,SCUOLA PRIMARIA,3,1,17,7
201718,FGTDO25007,SCUOLA SECONDARIA II GRADO,3,1,9,2
201718,NOPSUI500C,SCUOLA SECONDARIA II GRADO,1,1,1,0
201718,UD1EM3500M,SCUOLA PRIMARIA,1,2,15,16
201718,BS1E01300Q,SCUOLA PRIMARIA,4,1,11,6
201718,VIPS3I500B,SCUOLA SECONDARIA II GRADO,3,2,29,14
201718,NA1E10900L,SCUOLA PRIMARIA,4,1,12,6
201718,NA1E24000D,SCUOLA PRIMARIA,2,1,3,2
201718,FRPC02500X,SCUOLA SECONDARIA II GRADO,5,1,4,13
201718,MIPLGB500O,SCUOLA SECONDARIA II GRADO,3,1,3,26
201718,PD1E01500Q,SCUOLA PRIMARIA,2,1,7,7
201718,MO1M001002,SCUOLA SECONDARIA I GRADO,2,1,22,4
201718,VE1M01000X,SCUOLA SECONDARIA I GRADO,1,1,10,14
201718,SRTN2V5006,SCUOLA SECONDARIA II GRADO,5,2,17,20
201718,LCTB00500V,SCUOLA SECONDARIA II GRADO,5,1,12,0
201718,AR1E006008,SCUOLA PRIMARIA,2,1,10,9
201718,GRPS005002,SCUOLA SECONDARIA II GRADO,2,1,7,4
201718,BA1E018009,SCUOLA PRIMARIA,3,2,24,16
201718,RM1M130006,SCUOLA SECONDARIA I GRADO,1,1,15,13
201718,SP1E00400X,SCUOLA PRIMARIA,1,1,7,16
201718,NATHA4500E,SCUOLA SECONDARIA II GRADO,5,4,60,2
201718,AP1MUM500N,SCUOLA SECONDARIA I GRADO,1,1,13,5
201718,PVRFL2500T,SCUOLA SECONDARIA II GRADO,3,1,3,4
201718,AGPC4A5009,SCUOLA SECONDARIA II GRADO,5,1,10,2
201718,SARHGL500M,SCUOLA SECONDARIA II GRADO,5,4,34,11
201718,CE1E02100C,SCUOLA PRIMARIA,3,1,5,9
201718,RA1E00600V,SCUOLA PRIMARIA,1,2,15,22
201718,BGPS0D500U,SCUOLA SECONDARIA II GRADO,2,1,11,3
201718,MN1E00300Q,SCUOLA PRIMARIA,1,1,11,13
201718,CA1EUL5004,SCUOLA PRIMARIA,1,1,3,1
201718,LE1E00600T,SCUOLA PRIMARIA,3,1,11,12
201718,CE1E04800C,SCUOLA PRIMARIA,2,1,10,15
201718,NAPC08500B,SCUOLA SECONDARIA II GRADO,1,1,4,2
201718,CRPL02500B,SCUOLA SECONDARIA II GRADO,2,1,5,4
201718,BA1E02500C,SCUOLA PRIMARIA,1,1,8,7
201718,SA1E009006,SCUOLA PRIMARIA,5,1,9,11
201718,VAPL08500N,SCUOLA SECONDARIA II GRADO,4,1,5,8
201718,TV1M00400L,SCUOLA SECONDARIA I GRADO,3,4,43,44
201718,PG1M001008,SCUOLA SECONDARIA I GRADO,3,1,5,14
201718,FITD01500X,SCUOLA SECONDARIA II GRADO,4,1,10,5
201718,FITB015001,SCUOLA SECONDARIA II GRADO,1,1,10,2
201718,BR1E006005,SCUOLA PRIMARIA,3,1,8,10
201718,VI1E010002,SCUOLA PRIMARIA,4,2,27,15
201718,RMPM3Q500P,SCUOLA SECONDARIA II GRADO,4,1,0,3
201718,RA1E004007,SCUOLA PRIMARIA,2,2,33,28
201718,TPSD015003,SCUOLA SECONDARIA II GRADO,4,3,11,35
201718,LCRFHO5008,SCUOLA SECONDARIA II GRADO,4,1,4,2
201718,CTTD05500V,SCUOLA SECONDARIA II GRADO,3,1,1,0
201718,NA1E08900L,SCUOLA PRIMARIA,1,1,10,5
201718,LTPMSO5002,SCUOLA SECONDARIA II GRADO,5,2,28,24
201718,VRPL01500D,SCUOLA SECONDARIA II GRADO,4,1,2,20
201718,AP1E005007,SCUOLA PRIMARIA,1,1,7,4
201718,NA1E10200T,SCUOLA PRIMARIA,4,1,8,7
201718,COPSNU500Z,SCUOLA SECONDARIA II GRADO,4,1,2,2
201718,MI1E05800B,SCUOLA PRIMARIA,1,1,14,15
201718,BRTD04500A,SCUOLA SECONDARIA II GRADO,5,2,25,9
201718,TO1E024008,SCUOLA PRIMARIA,2,3,32,27
201718,TO1E04800R,SCUOLA PRIMARIA,1,1,11,9
201718,NA1E22200X,SCUOLA PRIMARIA,4,1,5,5
201718,TOPL66500H,SCUOLA SECONDARIA II GRADO,4,1,2,15
201718,TO1M03500X,SCUOLA SECONDARIA I GRADO,3,1,1,2
201718,PS1E00200B,SCUOLA PRIMARIA,1,1,8,11
201718,BL1E00200B,SCUOLA PRIMARIA,1,2,24,15
201718,VRPC04500B,SCUOLA SECONDARIA II GRADO,4,1,9,12
201718,LC1E008008,SCUOLA PRIMARIA,4,1,6,14
201718,NA1E093008,SCUOLA PRIMARIA,4,1,6,7
201718,CTPM345004,SCUOLA SECONDARIA II GRADO,1,1,6,5
201718,MI1E125001,SCUOLA PRIMARIA,3,2,20,13
201718,MI1E06000B,SCUOLA PRIMARIA,1,2,22,24
201718,TO1E020001,SCUOLA PRIMARIA,4,1,9,10
201718,MESD01500T,SCUOLA SECONDARIA II GRADO,3,1,5,7
201718,NA1E007004,SCUOLA PRIMARIA,2,1,10,15
201718,BS1M00600T,SCUOLA SECONDARIA I GRADO,2,2,28,30
201718,TO1E02100R,SCUOLA PRIMARIA,2,2,19,28
201718,PD1E00200N,SCUOLA PRIMARIA,1,1,6,3
201718,VATFQS5007,SCUOLA SECONDARIA II GRADO,4,1,11,8
201718,CZTD00500E,SCUOLA SECONDARIA II GRADO,1,1,3,1
201718,VE1E01100E,SCUOLA PRIMARIA,3,1,8,4
201718,RE1E006009,SCUOLA PRIMARIA,2,1,9,16
201718,RM1E148006,SCUOLA PRIMARIA,5,2,21,23
201718,VIPS00500Q,SCUOLA SECONDARIA II GRADO,1,1,6,0
201718,SATF02500B,SCUOLA SECONDARIA II GRADO,4,1,8,0
201718,RCTDAP500U,SCUOLA SECONDARIA II GRADO,3,1,5,0
201718,RM1M04600V,SCUOLA SECONDARIA I GRADO,3,2,26,20
201718,NA1E106005,SCUOLA PRIMARIA,4,1,9,5
201718,SI1M00200A,SCUOLA SECONDARIA I GRADO,2,1,12,8
201718,MI1E090007,SCUOLA PRIMARIA,4,1,10,11
201718,MIPM005005,SCUOLA SECONDARIA II GRADO,3,1,5,25
201718,FI1E026009,SCUOLA PRIMARIA,4,1,7,7
201718,VE1E00900E,SCUOLA PRIMARIA,3,1,9,6
201718,RM1E11200B,SCUOLA PRIMARIA,1,1,11,17
201718,NA1E051006,SCUOLA PRIMARIA,5,3,19,22
201718,CE1E058003,SCUOLA PRIMARIA,5,1,6,3
201718,VA1E00100D,SCUOLA PRIMARIA,5,1,8,18
201718,NA1E081002,SCUOLA PRIMARIA,2,1,2,4
201718,VRTF005006,SCUOLA SECONDARIA II GRADO,1,3,72,8
201718,RM1M12100B,SCUOLA SECONDARIA I GRADO,2,1,2,3
201718,PAPM72500D,SCUOLA SECONDARIA II GRADO,5,1,4,12
201718,BO1E01600L,SCUOLA PRIMARIA,2,2,19,24
201718,AGPSCE5001,SCUOLA SECONDARIA II GRADO,5,1,4,8
201718,AL1M01000P,SCUOLA SECONDARIA I GRADO,3,2,19,18
201718,SARHB8500P,SCUOLA SECONDARIA II GRADO,2,1,1,2
201718,GE1E00700R,SCUOLA PRIMARIA,3,1,14,12
201718,RM1E08400C,SCUOLA PRIMARIA,4,2,27,20
201718,MIPL0Z500D,SCUOLA SECONDARIA II GRADO,3,1,1,7
201718,RM1E11100G,SCUOLA PRIMARIA,5,1,12,6
201718,VAPM08500X,SCUOLA SECONDARIA II GRADO,5,3,52,7
201718,RM1E19500Q,SCUOLA PRIMARIA,5,2,26,20
201718,CE1E06100V,SCUOLA PRIMARIA,5,1,5,12
201718,LU1E00700B,SCUOLA PRIMARIA,1,1,11,13
201718,NA1E13100T,SCUOLA PRIMARIA,3,1,8,8
201718,PAPM25500A,SCUOLA SECONDARIA II GRADO,2,1,1,1
201718,COTEA1500D,SCUOLA SECONDARIA II GRADO,4,1,1,0
201718,NATDZR500T,SCUOLA SECONDARIA II GRADO,3,1,0,5
201718,SAPS11500B,SCUOLA SECONDARIA II GRADO,5,1,16,2
201718,CETFN35005,SCUOLA SECONDARIA II GRADO,2,1,9,0
201718,CO1E00300B,SCUOLA PRIMARIA,2,2,17,30
201718,CSPM025005,SCUOLA SECONDARIA II GRADO,4,1,0,1
201718,POPS00500D,SCUOLA SECONDARIA II GRADO,2,1,1,7
201718,NA1M037005,SCUOLA SECONDARIA I GRADO,2,1,8,8
201718,RMPL26500R,SCUOLA SECONDARIA II GRADO,5,2,15,37
201718,BATD07500E,SCUOLA SECONDARIA II GRADO,5,1,7,9
201718,RM1E198007,SCUOLA PRIMARIA,4,1,12,10
201718,NA1E130002,SCUOLA PRIMARIA,5,2,12,9
201718,SATDD75001,SCUOLA SECONDARIA II GRADO,4,1,10,1
201718,COTN025007,SCUOLA SECONDARIA II GRADO,5,1,5,2
201718,NATDE3500L,SCUOLA SECONDARIA II GRADO,2,1,5,11
201718,MIPSRS500B,SCUOLA SECONDARIA II GRADO,4,1,6,1
201718,AGTD96500X,SCUOLA SECONDARIA II GRADO,4,1,8,1
201718,CHTD07500E,SCUOLA SECONDARIA II GRADO,4,1,2,1
201718,CO1E005003,SCUOLA PRIMARIA,3,1,7,12
201718,VARHL7500G,SCUOLA SECONDARIA II GRADO,5,1,6,5
201718,CA1E019002,SCUOLA PRIMARIA,1,1,7,3
